,ANCILLARYROLE,ENABLED,FITTING_TYPE,FITTING_TYPE2,FACILITYID,LEGACYID,NODE_NO,FITTING_SIZE,MATERIAL,RIM_ELEVATION,INVERT,DEPTH,STATUS,PROJECT_NO,YR,OWNER,LOCATION,COMMENTS,GIS_ENTRY_STAGE,WARRANTYDATE,CONDITION,CONDITIONDATE,YTD_COST,LIFECYCLE_COST,CRE_DATE,MOD_DATE,Latitude,Longitude
183,,1,3,Tap,1000857815,,1439207221,300,DI,,68.91,,In Service,7805-0224-00,2008,Surrey,,,Final AB,,,,,,20080910,20081120,49.133655,-122.823227
184,,1,4,Tee,1000862149,,1359006061,300,DI,,80.48,,In Service,1207-3080-00,2008,Surrey,,,Final AB,,,,,,20081104,20081104,49.112689,-122.845422
185,,1,4,Tee,1000862174,,1359006167,300,DI,,66.32,,In Service,1207-3080-00,2008,Surrey,,,Final AB,,,,,,20081104,20081104,49.114608,-122.845407
186,,1,4,Tee,1000858869,,1499405878,300,DI,,49.28,,In Service,7806-0180-00,2008,Surrey,,,Final AB,,,,,,20080918,20080918,49.109329,-122.806734
187,0,1,4,Tee,1000303635,7109,1465311526,,,34.54,,,In Service,,1986,Surrey,,,,,,,,,19890919,20150601,49.211773,-122.815735
188,,1,4,Tee,1000858896,,1499405905,300,DI,,49.64,,In Service,7806-0180-00,2008,Surrey,,,Final AB,,,,,,20080918,20080918,49.109813,-122.806726
189,,1,4,Tee,1000862147,,1359006063,300,DI,,,,In Service,1207-3080-00,2008,Surrey,,,Final AB,,,,,,20081104,20081104,49.112733,-122.845422
190,,1,0,Cap,1000862628,,1917803982,300,DI,,41.27,,In Service,1206-9010-00,2008,Surrey,,,Final AB,,,,,,20081118,20081118,49.074763,-122.691602
191,0,0,4,Tee,1000309462,5357,1212206426,,,78.05,,,Abandoned,,1989,Surrey,,,,,,,,,19890519,20150506,49.119344,-122.885878
192,0,1,4,Tee,1000303578,1614,1463111550,,,33.82,,,In Service,,1993,Surrey,,,,,,,,,19940906,20150601,49.212208,-122.816329
193,,1,4,Tee,1001140500,,1720001173,200,DI,,15.25,,In Service,7808-0044-00,2009,Surrey,,,Final AB,,,,,,20091117,20100128,49.024062,-122.746356
194,0,1,4,Tee,1000311729,16238,1358108124,300,CAS,,49.4,,In Service,1200-5110-00,2001,Surrey,,,Final AB,,,,,,20021022,,49.150030,-122.845560
195,,1,4,Tee,1001847638,,1805406670,200,DI,,36.1,,In Service,7813-0120-00,2015,Surrey,,,Final AB,,,,,,20151123,20151123,49.123488,-122.722300
196,0,1,4,Tee,1000303515,6764,1250610719,,,5.55,,,In Service,,1977,Surrey,,,,,,,,,19890829,20151125,49.197263,-122.875035
197,0,1,4,Tee,1000309374,17367,1486507366,100,CAS,,41.5,,In Service,7896-0356-00,2003,Surrey,,,Final AB,,,,,,20030723,,49.136230,-122.810168
198,0,1,2,Reducer,1000313267,18400,1629705868,200,DI,,,,In Service,7803-0334-00,2006,Surrey,,200 X 100 REDUCER,Final AB,,,,,,20090528,20090528,49.109071,-122.770811
199,0,1,4,Tee,1000313265,18398,1630305872,200,DI,,9.74,,In Service,7803-0334-00,2006,Surrey,,,Final AB,,,,,,20090528,20090528,49.109145,-122.770655
200,,1,4,Tee,1001125342,,1479206213,300,DI,,36.08,,In Service,7803-0470-00,2009,Surrey,,,Final AB,,,,,,20090616,20090616,49.115396,-122.812279
201,,1,4,Tee,1001178957,,1231209621,600,CAS,,88.18,,In Service,1207-5610-00,2010,Surrey,,,Final AB,,,,,,20101028,20101029,49.177154,-122.880484
202,,1,4,Tee,1001178936,,1235709621,750,CAS,,88.81,,In Service,1207-5600-00,2010,Surrey,,,Final AB,,,,,,20101028,20101029,49.177157,-122.879261
203,0,1,4,Tee,1000306029,12233,1460410553,,,106.38,,,In Service,,1961,Surrey,,,,,,,,,19900821,20090625,49.193932,-122.817158
204,,1,2,Reducer,1001178939,,1236109621,600,CAS,,88.8,,In Service,1207-5610-00,2010,Surrey,,,Final AB,,,,,,20101028,20101029,49.177157,-122.879129
205,0,1,4,Tee,1000306117,12262,1498810422,,,92.45,,,In Service,,1980,Surrey,,,,,,,,,19900822,20090625,49.191541,-122.806563
206,0,1,4,Tee,1000306137,12317,1477810422,,,96.04,,,In Service,,1966,Surrey,,,,,,,,,19900823,20090625,49.191558,-122.812377
207,,1,2,Reducer,1001178940,,1236409621,600,CAS,,88.8,,In Service,1207-5610-00,2010,Surrey,,,Final AB,,,,,,20101028,20101029,49.177158,-122.879061
208,,1,1,Cross,1001127061,,1890907233,300,DI,,,,In Service,7805-0150-00,2006,Surrey,,,Final AB,,,,,,20090703,20090703,49.133618,-122.698674
209,0,1,4,Tee,1000300191,16417,1499405906,300,DI,,49.6,,In Service,7801-0127-00,2002,Surrey,,,Final AB,,,,,,20030109,20110623,49.109833,-122.806726
210,0,0,4,Tee,1000300496,2293,1680907999,150,DI,42.31,,,Abandoned,,1966,Surrey,,,,,,,,,19890123,20171024,49.147860,-122.756518
211,0,1,4,Tee,1000312315,19572,1438707627,300,DI,,50.55,,In Service,7804-0164-00,2005,Surrey,,,,,,,,,20060419,20110623,49.140999,-122.823344
212,0,0,4,Tee,1000314309,7949,1297906416,,,91.74,,,Abandoned,,1958,Surrey,,,,,,,,,19891106,20150508,49.119143,-122.862251
213,,1,1,Cross,1000959766,,1282905912,200,DI,,86.87,,In Service,7804-0068-00,2008,Surrey,,,Final AB,,,,,,20081203,20081203,49.110018,-122.866401
214,0,1,4,Tee,1000312567,19346,1900306830,350,DI,,75.05,,In Service,7803-0287-00,2005,Surrey,,,Final AB,,,,,,20060120,20110608,49.126319,-122.696133
215,0,1,4,Tee,1000312568,19347,1900306880,200,DI,,,,In Service,7803-0287-00,2005,Surrey,,,Final AB,,,,,,20060120,20110608,49.127209,-122.696129
216,,1,4,Tee,1001931896,,1649602000,200,DI,,86.22,,In Service,7812-0290-00,2017,Surrey,,200 x 200 x 200,Final AB,,,,,,20171024,20171024,49.039062,-122.765645
217,0,1,4,Tee,1000309250,3961,1514707325,,,11.14,,,In Service,,1991,Surrey,,,,,,,,,19920707,20141117,49.135766,-122.802381
218,,1,4,Tee,1000862643,,1918704229,100,DI,,32.07,,In Service,1206-9010-00,2008,Surrey,,,Final AB,,,,,,20081118,20081118,49.079236,-122.691338
219,,1,4,Tee,1000959262,,1550303362,300,DI,,45.32,,In Service,1206-8020-00,2008,Surrey,,,Final AB,,,,,,20081126,20081126,49.063771,-122.792898
220,,1,2,Reducer,1000862650,,1917803983,300,DI,,41.27,,In Service,1206-9010-00,2008,Surrey,,300 X 100 REDUCER,Final AB,,,,,,20081118,20081118,49.074771,-122.691629
221,,1,1,Cross,1000862648,,1920904801,100,DI,,13.44,,In Service,1206-9010-00,2008,Surrey,,,Final AB,,,,,,20081118,20081118,49.089573,-122.690665
222,0,1,4,Tee,1000312840,327,1335406099,,,90.1,,,In Service,,1988,Surrey,,,,,,,,,19880915,20141117,49.113662,-122.851893
223,,1,2,Reducer,1001184597,,1277806237,750,CAS,,,,In Service,1207-5030-00,2010,Surrey,,,Final AB,,,,,,20101214,20101214,49.115900,-122.867799
224,,1,4,Tee,1001184731,,1277706264,300,CAS,,99.36,,In Service,1203-5030-00,2010,Surrey,,,Final AB,,,,,,20101215,20101215,49.116386,-122.867824
225,,0,0,Cap,1001184742,,1277606262,200,CAS,,,,Abandoned,1203-5030-00,2010,Surrey,,,Final AB,,,,,,20101215,20101215,49.116352,-122.867835
226,0,1,4,Tee,1000308422,14080,1499110507,,,92.6,,,In Service,,1994,Surrey,,,,,,,,,19950620,20150512,49.193093,-122.806489
227,,1,2,Reducer,1000858805,,1381310385,,DI,,91.45,,In Service,7803-0374-00,2006,Surrey,,300 X 150 REDUCER,Final AB,,,,,,20080917,20080917,49.190930,-122.839013
228,,1,4,Tee,1001822105,,1319006408,300,CAS,,83.44,,In Service,1210-5050-00,2014,Surrey,,,Initial AB,,,,,,20150508,20150508,49.118977,-122.856426
229,0,0,4,Tee,1000308420,14076,1484910507,,,96.9,,,Abandoned,,1994,Surrey,,,,,,,,,19950620,20150512,49.193093,-122.810394
230,,1,3,Tap,1001822192,,1497910506,300,CAS,,,,In Service,1210-5060-00,2014,Surrey,,,Initial AB,,,,,,20150512,20150512,49.193069,-122.806816
231,,1,4,Tee,1000859926,,1649607877,200,DI,,47,,In Service,7804-0394-00,2008,Surrey,,,Final AB,,,,,,20080926,20080926,49.145426,-122.765167
232,0,1,4,Tee,1000301937,9257,1236902512,,,39.18,,,In Service,,1983,Surrey,,,,,,,,,19900206,20141117,49.048799,-122.879174
233,,1,3,Tap,1001884969,,1196210063,200,DI,,47.11,,In Service,7813-0202-00,2017,Surrey,,,Final AB,,,,,,20171026,20171026,49.185154,-122.890128
234,,1,2,Reducer,1000859927,,1645307883,200,DI,,44.4,,In Service,7804-0394-00,2008,Surrey,,200 X 100 REDUCER,Final AB,,,,,,20080926,20080926,49.145531,-122.766350
235,,1,4,Tee,1001822191,,1497910507,600,CAS,,92.4,,In Service,1210-5060-00,2014,Surrey,,,Initial AB,,,,,,20150512,20150512,49.193096,-122.806824
236,,1,4,Tee,1000861920,,1556302355,450,DI,,,,In Service,,2008,Surrey,,AS PER OPERATIONS ,Final AB,,,,,,20081027,20081027,49.045549,-122.791314
237,,1,0,Cap,1001982027,,1579910425,150,DI,,,,In Service,7812-0265-00,2017,Surrey,,,Final AB,,,,,,20180131,,49.191571,-122.784186
238,,1,2,Reducer,1001884975,,1204210067,150,DI,,,,In Service,7813-0202-00,2017,Surrey,,150X100 Reducer,Final AB,,,,,,20171026,20171026,49.185232,-122.887939
239,0,1,4,Tee,1000306769,7631,1484909807,,,97.42,,,In Service,,1981,Surrey,,,,,,,,,19891011,20100903,49.180421,-122.810465
240,0,1,4,Tee,1000298226,3054,1857209614,,,16.21,,,In Service,,1990,Surrey,,,,,,,,,19890220,20100903,49.176968,-122.707745
241,0,1,4,Tee,1000306658,7385,1499010263,,,92,,,In Service,,1988,Surrey,,,,,,,,,19891002,20110107,49.188919,-122.806509
242,,1,4,Tee,1001185822,,1498610278,200,DI,,,,In Service,7806-0258-00,2010,Surrey,,,Final AB,,,,,,20110107,20110107,49.188935,-122.806630
243,,1,0,Cap,1001811960,,1914706436,150,GI,,,,Abandoned,,,Surrey,,SEE FT01807,Final AB,,,,,,20150310,20150310,49.119163,-122.692201
244,0,1,4,Tee,1000312955,509,1409805629,,,71.5,,,In Service,,1948,Surrey,,,,,,,,,19880916,20101007,49.104859,-122.831445
245,,1,4,Tee,1001175328,,1279402111,300,DI,,64.72,,In Service,7806-0122-00,2010,Surrey,,,Final AB,,,,,,20101008,20101008,49.041234,-122.867561
246,,1,0,Cap,1001811961,,1914706436,150,DI,,,,Abandoned,,,Surrey,,SEE FT01807,Final AB,,,,,,20150310,20150310,49.119168,-122.692195
247,,1,0,Cap,1001811962,,1907406433,,CAS,,,,Abandoned,,,Surrey,,SEE FT01807,Final AB,,,,,,20150310,20150310,49.119115,-122.694203
248,,1,0,Cap,1001146753,,1759006740,250,DI,,12.46,,In Service,MOTH 71101-2005,2007,Surrey,,,Final AB,,,,,,20100114,20100115,49.124770,-122.735083
249,,1,4,Tee,1001146754,,1759006737,250,DI,,11.26,,In Service,MOTH 71101-2005,2007,Surrey,,,Final AB,,,,,,20100114,20100115,49.124718,-122.735084
250,,1,2,Reducer,1001146896,,1763807457,500,DI,,-1.34,,In Service,MOTH 71101-2001,2005,Surrey,,500 X 300 REDUCER,Final AB,,,,,,20100118,20100118,49.137746,-122.733706
251,,1,2,Reducer,1001146867,,1760806900,500,DI,,2.04,,In Service,MOTH 71101-2001,2005,Surrey,,,Final AB,,,,,,20100118,20100118,49.127674,-122.734575
252,,1,2,Reducer,1001146868,,1760906900,500,DI,,2.04,,In Service,MOTH 71101-2001,2005,Surrey,,,Final AB,,,,,,20100118,20100118,49.127674,-122.734553
253,,1,2,Reducer,1001146874,,1759407211,500,DI,,,,In Service,MOTH 71101-2001,2005,Surrey,,500 X 400 REDUCER,Final AB,,,,,,20100118,20100118,49.133300,-122.734936
254,,1,2,Reducer,1001146875,,1759407215,500,DI,,,,In Service,MOTH 71101-2001,2005,Surrey,,500 X 400 REDUCER,Final AB,,,,,,20100118,20100118,49.133365,-122.734934
255,,1,4,Tee,1001079858,,1948407115,200,DI,,80.7,,In Service,7803-0104-00,2008,Surrey,,,Final AB,,,,,,20090203,20090203,49.131441,-122.682829
256,0,1,4,Tee,1000313271,18649,1649406110,200,DI,,37.35,,In Service,7802-0343-00,2004,Surrey,,,Final AB,,,,,,20050225,20110623,49.113446,-122.765376
257,,1,4,Tee,1001184960,,1905906422,300,DI,,64.75,,In Service,7887-5890-00,1992,Surrey,,,Final AB,,,,,,20101216,20101216,49.118924,-122.694609
258,0,1,4,Tee,1000309667,13362,1277307221,,,86.2,,,In Service,,1988,Surrey,,,,,,,,,19931214,20101216,49.133716,-122.867875
259,,1,4,Tee,1001083772,,1757005904,200,DI,,3.69,,In Service,7805-0159-00,2009,Surrey,,,Final AB,,,,,,20090305,20090305,49.109647,-122.735712
260,,1,4,Tee,1001121891,,1449606018,300,DI,,62.4,,In Service,7804-0039-00,2006,Surrey,,,Final AB,,,,,,20090515,20090626,49.111870,-122.820459
261,,1,4,Tee,1001119036,,1954406829,200,DI,,65.5,,In Service,7802-0363-00,2008,Surrey,,,Final AB,,,,,,20090402,20090403,49.126258,-122.681206
262,0,1,4,Tee,1000312701,314,1306206016,,,97,,,In Service,,1986,Surrey,,,,,,,,,19880907,20090303,49.111888,-122.859971
263,0,1,4,Tee,1000312703,317,1318906017,,,95.01,,,In Service,,1966,Surrey,,,,,,,,,19880907,20090303,49.111915,-122.856476
264,,1,4,Tee,1001119047,,1958906891,200,DI,,66.56,,In Service,7802-0363-00,2008,Surrey,,,Final AB,,,,,,20090402,20090402,49.127376,-122.679950
265,0,0,4,Tee,1000312390,1450,1916006426,,,57.76,,,Abandoned,,1964,Surrey,,,,,,,,,19881028,20101216,49.119253,-122.691866
266,,1,0,Cap,1001811963,,1907506433,,CAS,,,,Abandoned,,,Surrey,,SEE FT01807,Final AB,,,,,,20150310,20150310,49.119115,-122.694177
267,0,1,4,Tee,1000307957,5012,1256706104,,,95.75,,,In Service,,1996,Surrey,,,,,,,,,19970923,20110415,49.113504,-122.873600
268,0,1,4,Tee,1000299005,16400,1199510570,300,DI,,,,In Service,1297-627,2002,Surrey,,,,,,,,,20021220,20110623,49.194328,-122.889211
269,0,1,1,Cross,1000315233,11031,1309301392,,,76.04,,,In Service,,1978,Surrey,,,,,,,,,19900611,20100128,49.028522,-122.859318
270,0,1,4,Tee,1000306317,6144,1235409605,,,90.13,,,In Service,,1972,Surrey,,,,,,,,,19890706,20100204,49.177103,-122.879295
271,0,1,4,Tee,1000301921,1540,1339802761,,,69.68,,,In Service,,1962,Surrey,,,,,,,,,19900221,20100128,49.052989,-122.850895
272,0,1,4,Tee,1000297624,8296,1438606669,150,CAS,21.37,,,Abandoned,,1981,Surrey,,,,,,,,,19891212,,49.123936,-122.823404
273,,1,2,Reducer,1001805168,,1503811387,200,CAS,,61.97,,In Service,UT-100-E1,2014,Surrey,,200 X 150 Reducer,Final AB,,,,,,20150205,20150205,49.209009,-122.805131
274,0,0,4,Tee,1000312949,479,1388905885,,,79.5,,,Abandoned,,1948,Surrey,,,,,,,,,19880916,20090515,49.109491,-122.837182
275,,1,4,Tee,1001121901,,1398405765,300,DI,,85.33,,In Service,1205-6100-00,2008,Surrey,,,Final AB,,,,,,20090515,20090520,49.107320,-122.834571
276,,1,2,Reducer,1001121908,,1398405766,200,DI,,,,In Service,1205-6100-00,2008,Surrey,,200 X 150 REDUCER,Final AB,,,,,,20090515,20090515,49.107342,-122.834562
277,,1,4,Tee,1001121913,,1395405811,450,DI,,86.6,,In Service,1205-6100-00,2008,Surrey,,,Final AB,,,,,,20090515,20090515,49.108153,-122.835388
278,,1,2,Reducer,1001121915,,1393005811,450,DI,,83.4,,In Service,1205-6100-00,2008,Surrey,,450 X 350 REDUCER,Final AB,,,,,,20090515,20090515,49.108153,-122.836052
279,0,1,4,Tee,1000305614,1099,1867405584,,,29.29,,,In Service,,1962,Surrey,,,,,,,,,19881011,20100128,49.104055,-122.705361
280,0,1,4,Tee,1000301640,18412,1710302571,250,DI,,95,,In Service,12033130-00,2004,Surrey,,,Final AB,,,,,,20041026,20110623,49.049368,-122.748909
281,0,1,4,Tee,1000303123,16078,1412609079,200,DI,,,,For Construction,7800-0352-00,2002,Surrey,,,,,,,,,20030306,20110623,49.167278,-122.830444
282,0,1,4,Tee,1000298999,15691,1196411048,300,DI,,,,In Service,1298-5130-00,1999,Surrey,,,Final AB,,,,,,20020823,,49.202974,-122.890021
283,0,1,4,Tee,1000312739,368,1347806199,,,68.92,,,In Service,,1984,Surrey,,,,,,,,,19880909,,49.115470,-122.848477
284,0,1,4,Tee,1000310173,12688,1399703342,,,39.7,,,In Service,,1990,Surrey,,,,,,,,,19901019,,49.063767,-122.834335
285,,1,2,Reducer,1001804926,,1498709464,200,CAS,,,,In Service,1211-3120-00,2014,Surrey,,200 X 100 Reducer,Final AB,,,,,,20150203,20150203,49.174208,-122.806683
286,,1,4,Tee,1001804931,,1498609515,200,CAS,,,,In Service,1211-3120-00,2014,Surrey,,,Final AB,,,,,,20150203,20150203,49.175136,-122.806684
287,0,1,4,Tee,1000309852,986,1728806263,,,16.59,,,In Service,,1976,Surrey,,,,,,,,,19881006,,49.116435,-122.743470
288,,1,2,Reducer,1001804930,,1498709515,200,CAS,,,,In Service,1211-3120-00,2014,Surrey,,200 X 150 Reducer,Final AB,,,,,,20150203,20150203,49.175136,-122.806672
289,0,1,4,Tee,1000307504,8691,1499906803,,,26.4,,,In Service,,1982,Surrey,,,,,,,,,19900109,,49.126335,-122.806521
290,0,1,4,Tee,1000302148,16927,1681405195,100,DI,0,-0.55,0.55,In Service,12979040-00,1999,Surrey,,,Final AB,,,,,,20030516,20110623,49.096874,-122.756622
291,,1,4,Tee,1000857363,,1919105719,,DI,,,,In Service,7894-0018-01,2008,Surrey,,,Initial AB,,,,,,20080908,20080908,49.106201,-122.691073
292,0,1,4,Tee,1000302149,16928,1681605381,100,DI,0,-0.4,0.4,In Service,12979040-00,1999,Surrey,,,Final AB,,,,,,20030516,20110623,49.100238,-122.756556
293,0,1,4,Tee,1000302855,15479,1588709194,200,DI,,78.03,,In Service,7890-0456-00,1994,Surrey,,,Final AB,,,,,,20020722,20110623,49.169283,-122.781857
294,0,1,4,Tee,1000303124,16079,1407909084,200,DI,,,,For Construction,7800-0352-00,2002,Surrey,,,,,,,,,20030306,20110623,49.167378,-122.831751
295,,0,0,Cap,1001127071,,1887707272,300,DI,,,,Abandoned,7807-0005-00,2008,Surrey,,,Final AB,,,,,,20090703,20090703,49.134310,-122.699541
296,,1,1,Cross,1001127072,,1887707232,300,DI,,,,In Service,7805-0150-00,2006,Surrey,,,Final AB,,,,,,20090703,20090703,49.133604,-122.699548
297,,1,2,Reducer,1001178959,,1231409621,600,CAS,,88.2,,In Service,1207-5610-00,2010,Surrey,,,Final AB,,,,,,20101028,20101029,49.177154,-122.880430
298,0,1,4,Tee,1000306895,6155,1245509578,,,89.25,,,In Service,,1974,Surrey,,,,,,,,,19890707,20090728,49.176378,-122.876534
299,,1,3,Tap,1001126107,,1800505503,600,DI,,3.13,,In Service,7805-0188-00,2008,Surrey,,,Final AB,,,,,,20090622,20090902,49.102367,-122.723765
300,,1,4,Tee,1001178982,,1217509620,150,CAS,,84.43,,In Service,1207-5610-00,2010,Surrey,,,Final AB,,,,,,20101029,20101029,49.177145,-122.884284
301,,1,4,Tee,1001178995,,1235709614,300,CAS,,89.4,,In Service,1207-5600-00,2010,Surrey,,,Final AB,,,,,,20101029,20101029,49.177031,-122.879261
302,0,1,4,Tee,1000300175,14756,1519605617,,,11.75,,,In Service,,1997,Surrey,,,,,,,,,19981104,20091015,49.104583,-122.801176
303,0,1,4,Tee,1000304610,16661,1863805399,200,DI,,21.7,,In Service,7894-0464-00,1998,Surrey,,,Final AB,,,,,,20030327,20110623,49.100448,-122.706334
304,,1,4,Tee,1001133800,,1245302189,200,DI,,,,In Service,7807-0048-00,2009,Surrey,,,Final AB,,,,,,20091008,20091008,49.042664,-122.876945
305,0,1,4,Tee,1000307473,18939,1584408539,300,DI,,84.29,,In Service,7802-0337-00,2005,Surrey,,,Final AB,,,,,,20050705,20110623,49.157430,-122.783088
306,0,1,4,Tee,1000308086,17921,1647003195,200,DI,,,,For Construction,7802-0208-00,2004,Surrey,,,,,,,,,20040413,20110623,49.060701,-122.766260
307,0,1,4,Tee,1000308836,16436,1703708034,250,DI,,21.2,,Abandoned,7800-0353-00,2002,Surrey,,,Final AB,,,,,,20030121,20110623,49.148229,-122.750223
308,,1,4,Tee,1001075762,,1449606164,300,DI,,39.46,,In Service,7806-0219-00,2008,Surrey,,,Final AB,,,,,,20081216,20081216,49.114528,-122.820427
309,0,1,4,Tee,1000306060,7652,1478010401,,,97.2,,,In Service,,1978,Surrey,,,,,,,,,19891011,,49.191418,-122.812288
310,,1,4,Tee,1001171974,,1427005621,300,DI,,,,In Service,MOTH 71101-1003,2009,Surrey,,,Final AB,,,,,,20100908,20100909,49.104708,-122.826706
311,0,1,4,Tee,1000309054,5508,1261207821,,,88.31,,,In Service,,1978,Surrey,,,,,,,,,19890525,20100909,49.144577,-122.872289
312,,1,4,Tee,1001172982,,1540105600,250,DI,,8.62,,In Service,MOTH 71101-1004,2009,Surrey,,,Final AB,,,,,,20100922,20100922,49.104279,-122.795518
313,0,1,4,Tee,1000302136,2360,1536005600,,,9.45,,,In Service,,1987,Surrey,,,,,,,,,19890124,20100922,49.104276,-122.796669
314,,1,4,Tee,1001172997,,1736205584,250,DI,,0.45,,In Service,MOTH 71101-1004,2009,Surrey,,,Final AB,,,,,,20100922,20100922,49.103875,-122.741485
315,,1,4,Tee,1001173003,,1730105584,300,DI,,-0.2,,In Service,MOTH 71101-1004,2009,Surrey,,,Final AB,,,,,,20100922,20100922,49.103878,-122.743175
316,,1,2,Reducer,1001173006,,1736105584,300,DI,,0.45,,In Service,MOTH 71101-1004,2009,Surrey,,300 X 250 REDUCER,Final AB,,,,,,20100922,20100922,49.103875,-122.741516
317,,1,2,Reducer,1001172993,,1540205600,200,DI,,,,In Service,MOTH 71101-1004,2009,Surrey,,200 X 100 REDUCER,Final AB,,,,,,20100922,20100922,49.104279,-122.795503
318,0,0,4,Tee,1000312090,6248,1438807689,150,CAS,42.39,,,Abandoned,,1990,Surrey,,,,,,,,,19890712,20100923,49.142390,-122.823291
319,0,0,4,Tee,1000312128,6311,1438807856,,,13.8,,,Abandoned,,1987,Surrey,,,,,,,,,19890713,20100923,49.145148,-122.823312
320,0,1,4,Tee,1000306267,1673,1941006263,,,30.26,,,In Service,,1988,Surrey,,,,,,,,,19881216,,49.116288,-122.685001
321,0,1,4,Tee,1000306341,9078,1246009662,,,87.66,,,Abandoned,,1961,Surrey,,,,,,,,,19900126,20070509,49.178143,-122.876361
322,0,1,4,Tee,1000306809,13107,1507909940,,,89.29,,,In Service,,1992,Surrey,,,,,,,,,19921130,,49.183050,-122.804090
323,0,1,4,Tee,1000306966,6355,1238109079,,,86,,,In Service,,1948,Surrey,,,,,,,,,19890714,,49.167592,-122.878582
324,,1,4,Tee,1000960511,,1535802677,150,DI,,71.17,,In Service,7806-0032-00,2008,Surrey,,,Final AB,,,,,,20081210,20081210,49.051373,-122.796929
325,0,1,4,Tee,1000312530,18794,1871406600,100,DI,,70.9,,In Service,7803-0044-00,2005,Surrey,,,Final AB,,,,,,20050408,20110623,49.122170,-122.704125
326,0,1,4,Tee,1000299566,17838,1408810360,300,DI,,,,For Construction,7896-0042-00,1997,Surrey,,,,,,,,,20040211,20110623,49.190459,-122.831432
327,0,0,4,Tee,1000299037,6060,1166510646,,,0.43,,,Abandoned,,1963,Surrey,,,Final AB,,,,,,19890629,20081222,49.195722,-122.898298
328,0,1,4,Tee,1000300039,18818,1520606015,250,DI,,28.21,,In Service,7803-0045-00,2005,Surrey,,,Final AB,,,,,,20050415,20110608,49.111787,-122.800865
329,0,1,4,Tee,1000300040,18819,1504606010,250,DI,,44,,In Service,7803-0045-00,2005,Surrey,,,Final AB,,,,,,20050415,20110608,49.111706,-122.805275
330,0,1,4,Tee,1000300043,18822,1500106010,300,DI,48.3,48.45,-0.15,In Service,7803-0045-00,2005,Surrey,,,Final AB,,,,,,20050415,20110608,49.111715,-122.806520
331,0,1,4,Tee,1000300062,19087,1500106220,300,DI,,44.42,,In Service,7804-0024-00,2005,Surrey,,,Final AB,,,,,,20050830,20110608,49.115504,-122.806518
332,0,1,4,Tee,1000300064,19089,1503606191,100,DI,,42.31,,In Service,7804-0024-00,2005,Surrey,,,Final AB,,,,,,20050831,20110608,49.114981,-122.805541
333,0,1,4,Tee,1000300092,19617,1500106113,300,DI,,48.87,,In Service,7804-0003-00,2006,Surrey,,,,,,,,,20060503,20110608,49.113577,-122.806518
334,0,1,4,Tee,1000300094,19619,1507806159,200,DI,,38.91,,In Service,7804-0003-00,2006,Surrey,,,,,,,,,20060503,20110608,49.114395,-122.804387
335,0,1,2,Reducer,1000841716,,1918103168,400,DI,,,,In Service,7805-0293-00,2007,Surrey,,400 X 350 REDUCER,Final AB,,,,,,20080123,20110608,49.060023,-122.691616
336,0,1,2,Reducer,1000841717,,1918103167,400,DI,,,,In Service,7805-0293-00,2007,Surrey,,400 X 350 REDUCER,Final AB,,,,,,20080123,20110608,49.060014,-122.691616
337,0,1,4,Tee,1000300250,19520,1800406977,250,DI,,35.47,,In Service,7802-0358-00,2006,Surrey,,,Final AB,,,,,,20060404,20110608,49.129038,-122.723656
338,0,1,1,Cross,1000315110,12877,1639909230,,,30.9,,,In Service,,1990,Surrey,,,,,,,,,19910724,20110506,49.170165,-122.767717
339,,1,3,Tap,1001187210,,1880006426,350,CAS,,71.39,,In Service,1205-3210-00,2008,Surrey,,,Final AB,,,,,,20110119,20110506,49.119007,-122.701759
340,0,1,4,Tee,1000312418,7198,1906006417,,,67.65,,,In Service,,1992,Surrey,,,,,,,,,19931013,20110506,49.119108,-122.694622
