,AMENDMENT_DATE,AMENDMENT_DESCRIPTION,AMENDMENT_RESOLUTION,CRE_DATE,DENSITY_HIGH,DENSITY_LOW,DENSITY_UNITS,FOLDER,LAND_USE,MOD_DATE,PLAN_AREA,PLAN_STATUS,PLAN_TYPE,PLAN_YEAR
176,,,,20120425,15,10,,,Medium Density,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
177,,,,20120425,15,10,,,Medium Density,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
178,,,,20120425,,,,,Riparian Enhancement Area,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
179,,,,20120425,,,,,Public Assembly,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
180,,,,20120425,,,,,Riparian Area,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
181,,,,20120425,,,,,Riparian Area,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
182,,,,20120425,6,4,,,Low Density Cluster,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
183,,,,20120425,,,,,Riparian Area,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
184,,,,20120425,6,4,,,Low Density Cluster,,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
185,,,,20120425,,,,,Riparian Area,,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
186,,,,20120425,6,4,,,Low Density Cluster (Green Space Transfer),20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
187,,,,20120425,10,6,,,Medium Density Cluster,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
188,,,,20120425,,,,,Fish Class 15m & 30m Buffer Class B,20160927,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
189,,,,20120425,10,6,,,Medium Density Cluster (Green Space Transfer),20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
190,,,,20120425,10,6,,,Medium Density Cluster (Green Space Transfer),20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
191,,,,20120425,,,,,Riparian Area,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
192,,,,20120425,,,,,Trail,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
193,,,,20120425,10,6,,,Medium Density Cluster,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
194,,,,20120425,,,,,Trail,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
195,,,,20120425,,,,,Trail,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
196,,,,20120425,45,25,,,High Density Residential,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
197,,,,20120425,,,,,Riparian Area,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
198,,,,20120425,45,25,,,High Density Residential,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
199,,,,20120425,6,4,,,Low Density Cluster,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
200,,,,20120425,,,,,Fish Class 15m & 30m Buffer Class B,20160927,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
201,,,,20120425,,,,,Fish Class 15m & 30m Buffer Class B,20160927,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
202,,,,20120425,,,,,School,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
203,,,,20120425,,,,,Trail,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
204,,,,20120425,,,,,Commercial,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
205,,,,20120425,,,,,Pond Buffer,,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
206,,,,20120425,,,,,Landscape Buffer,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
207,,,,20120425,,,,,Trail,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
208,,,,20120425,25,15,,,Special Residential,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
