,AMENDMENT_DATE,AMENDMENT_DESCRIPTION,AMENDMENT_RESOLUTION,CRE_DATE,DENSITY_HIGH,DENSITY_LOW,DENSITY_UNITS,FOLDER,LAND_USE,MOD_DATE,PLAN_AREA,PLAN_STATUS,PLAN_TYPE,PLAN_YEAR
165,20161024,Amended as of development Application 7914-0354-00 Keith Broersma,RES.R16-2301,20161025,,,UPA,7914-0354-00,Habitat Corridor (20m SROW),20180308,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
166,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
167,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
168,,,,20120124,,,UPA,,Walkway (10m),20170519,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
169,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
170,,,,20170519,10,2,UPA,,Large Lot Duplex or Large Lot Single Family (2-10 upa),20170519,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
171,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
172,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
173,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
174,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
175,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
176,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
177,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
