,ADJACENT_TO_SCHOOL,BARCODE,BASE_PATH_LENGTH_FT,COMMENTS,COMMUNITY,CONDITION,CONDITIONDATE,CRE_DATE,DESCRIPTION,DRAINAGE_UPGRADE,FACILITYID,GANG_MOWING_ROUTE,HOUSE_NO,INFIELD_TYPE,INSERVICE_COST,INSERVICE_DATE,IRRIGATED,JOINT_USE_AGREEMENT,LAST_SURFACE_REPLACEMENT,LEGACYID,LOCATION,MAINTENANCE_RESPONSIBILITY,MAKE,MAP_PAGE,MODEL,MOD_DATE,OPERATING_LOCATION,OPERATING_LOCATION_TYPE,OPERATIONAL_RESPONSIBILITY,OVERLAP,PARK,PARK_FACILITY_TYPE,PARK_OWNERSHIP,PRIMARY_USE,REFERENCE_NO,ROAD_CODE,RUNOUT_LENGTH_M,RUNOUT_WIDTH_M,SECONDARY_USE,SERIAL_NO,SERVICE_LEVEL,SPORTS_FIELD_TYPE,SPORTS_FIELD_TYPE2,STATUS,STATUS_DATE,SUBSURFACE_DRAINAGE,SURFACE_LENGTH_FT,SURFACE_TYPE,SURFACE_WIDTH_FT,TO_CLASS_FOR_WEB,VENDOR,WARRANTYDATE,WARRANTY_PROVIDER,WORK_ASSIGNMENT,YRS_LIFE_EXPECTANCY
0,Y,,,,Newton,,,20101026,"Soccer Field; Chimney Heights Park, 14677 74 Ave",,1001477469,,14677,,0,20011114,Y,N,,0729-000000291,Soccer Field,Parks,,053,,20101026,"Chimney Heights Park, 14677 74 Ave",Park,Parks,,Chimney Heights Park,Field - Soccer - Regulation,,Soccer,1,07400,,,Soccer,,,0,Grass,OPERATING,20020726154900,,100,Sand,56,Y,,,,,
1,Y,,,,Cloverdale,,,20101027,"Diamond #6; George Greenaway School, 17295 61A Ave",,1001477470,,17295,,0,,Y,,,0729-000000202,SE corner of soccer field,Parks,,076,,20101027,"George Greenaway School Grounds, 17285 61A Ave",Land,School District #36,,George Greenaway School Grounds,Diamond - Baseball,,Baseball,6,06150,,,,,,0,Grass,OPERATING,20010201163900,,,,,Y,,,,,
2,Y,,,,Newton,,,20101027,"Cricket Ground; Sullivan Heights Park, 6322 144 St",,1001477472,,06322,,0,20050101,Y,,,0729-000000323,,Parks,,073,,20101027,"Sullivan Heights Park, 6322 144 St",Park,Parks,,Sullivan Heights Park,Field - Cricket,,Cricket,1,14400,,,,,,0,Grass,OPERATING,20041027082800,,,Sand,,Y,,,,,
3,Y,,,,South Surrey,,,20101027,"Cricket Ground; South Surrey Athletic Park, 1925 148 St",,1001477474,,01925,,0,20090701,Y,,,0729-000000375,,Parks,,123,,20101027,"South Surrey Athletic Park, 1925 148 St",Park,Parks,Y,South Surrey Athletic Park,Field - Cricket,,Cricket,1,14800,,,,,,0,Grass,OPERATING,20101027084300,,,Sand,,Y,,,,,
4,Y,,,,Guildford,,,20101028,"Baseball Diamond #5; Lionel Courchene Park, 9900 154 St",,1001477475,,09900,,0,,Y,,,0729-000000376,"tee-ball diamond on South side of park, SE of diamond #2",Parks,,024,,20101028,"Lionel Courchene Park, 9900 154 St",Park,Parks,,Lionel Courchene Park,Diamond - Baseball,,Baseball,5,15400,,,,,,0,Grass,OPERATING,20101028105100,,,,,Y,,,,,
5,Y,,,,Whalley,,,20101028,"8v8 Soccer Field #1a; Royal Kwantlen Park, 13035 104 Ave",,1001477476,,13035,,0,20100701,Y,,,0729-000000378,on same area as soccer field #1,Parks,,011,,20101028,"Royal Kwantlen Park, 13035 104 Ave",Park,Parks,,Royal Kwantlen Park,Field - Soccer - 8v8,,Soccer,1a,10400,,,,,,0,Grass,OPERATING,20101028140700,,,,,Y,,,,,
6,,,,,Whalley,,,,"Synthetic Field #1; Tom Binnie Park, 10665 City Parkway",,1001477477,,10665,,0,20061031,,,,0729-000000338,,Parks,,011,,,"Tom Binnie Park, 10665 City Parkway",Park,Parks,,Tom Binnie Park,Field - Synthetic,,Soccer,1,13502,,,,,,2,Synthetic,OPERATING,20060104165500,,,,,Y,,,,,
7,,,,,South Surrey,,,,"Rugby Field #2; South Surrey Athletic Park, 1925 148 St",,1001477280,,01925,,0,,Y,,,0729-000000029,West of East Field - South of 20th Ave.,Parks,,123,,,"South Surrey Athletic Park, 1925 148 St",Park,Parks,,South Surrey Athletic Park,Field - Rugby,,Rugby,2,14800,,,,,,0,Grass,OPERATING,20010201144600,,,,,Y,,,,,
8,,,,,South Surrey,,,,"Soccer Field #5; South Surrey Athletic Park, 1925 148 St",,1001477281,,01925,,0,,Y,,,0729-000000015,SW corner of park - North of 20 Ave,Parks,,123,,,"South Surrey Athletic Park, 1925 148 St",Park,Parks,,South Surrey Athletic Park,Field - Soccer - Regulation,,Soccer,5,14800,,,,,,0,Grass,OPERATING,20010201133100,,,,,Y,,,,,
9,,,,,South Surrey,,,,"Soccer Field #6; South Surrey Athletic Park, 1925 148 St",,1001477282,,01925,,0,,Y,,,0729-000000013,South side of park - North of 20 Ave,Parks,,123,,,"South Surrey Athletic Park, 1925 148 St",Park,Parks,,South Surrey Athletic Park,Field - Soccer - Regulation,,Soccer,6,14800,,,,,,0,Grass,OPERATING,20010201132500,,,,,Y,,,,,
10,,,,,South Surrey,,,,"Soccer Field #7; South Surrey Athletic Park, 1925 148 St",,1001477283,,01925,,0,,Y,,,0729-000000011,South side of park - North of 20 Ave,Parks,,123,,,"South Surrey Athletic Park, 1925 148 St",Park,Parks,,South Surrey Athletic Park,Field - Soccer - Regulation,,Soccer,7,14800,,,,,,0,Grass,OPERATING,20010201132400,,,,,Y,,,,,
11,,,,,South Surrey,,,,"Soccer Field #8; South Surrey Athletic Park, 1925 148 St",,1001477284,,01925,,0,,Y,,,0729-000000009,SE corner of park - North of 20 Ave,Parks,,123,,,"South Surrey Athletic Park, 1925 148 St",Park,Parks,,South Surrey Athletic Park,Field - Soccer - Regulation,,Soccer,8,14800,,,,,,0,Grass,OPERATING,20010201132200,,,,,Y,,,,,
12,,,,,Newton,,,,"Softball Diamond #2; Sullivan Park, 6272 152 St",,1001477285,,06272,,0,,Y,,,0729-000000167,West Diamond in middle of park,Parks,,074,,,"Sullivan Park, 6272 152 St",Park,Parks,,Sullivan Park,Diamond - Softball,,Softball,2,15200,,,,,,0,Grass,OPERATING,20010201162500,,,,,Y,,,,,
13,,,,,Newton,,,,"Softball Diamond #1; Sullivan Park, 6272 152 St",,1001477286,,06272,,0,,N,,,0729-000000181,NW corner of Park,Parks,,074,,,"Sullivan Park, 6272 152 St",Park,Parks,,Sullivan Park,Diamond - Softball,,Softball,1,15200,,,,,,0,Grass,OPERATING,20010201163100,,,,,Y,,,,,
14,,,,,Newton,,,,"Softball Diamond #3; Sullivan Park, 6272 152 St",,1001477287,,06272,,0,,Y,,,0729-000000158,East diamond in middle of park,Parks,,074,,,"Sullivan Park, 6272 152 St",Park,Parks,,Sullivan Park,Diamond - Softball,,Softball,3,15200,,,,,,0,Grass,OPERATING,20010201162200,,,,,Y,,,,,
15,,,,,Newton,,,,"Softball Diamond #4; Sullivan Park, 6272 152 St",,1001477288,,06272,,0,,Y,,,0729-000000151,SE corner of active area of park,Parks,,074,,,"Sullivan Park, 6272 152 St",Park,Parks,,Sullivan Park,Diamond - Softball,,Softball,4,15200,,,,,,0,Grass,OPERATING,20010201161800,,,,,Y,,,,,
16,,,,,South Surrey,,,,"Softball Diamond #1; Sunnyside Park, 15455 26 Ave",,1001477289,,15455,,0,,N,,,0729-000000180,SW corner of field,Parks,,114,,,"Sunnyside Park, 15455 26 Ave",Park,Parks,,Sunnyside Park,Diamond - Softball,,Softball,1,02600,,,,,,0,Grass,OPERATING,20010201163000,,,,,Y,,,,,
17,,,,,South Surrey,,,,"Softball Diamond #2; Sunnyside Park, 15455 26 Ave",,1001477290,,15455,,0,,N,,,0729-000000166,SE corner of field,Parks,,114,,,"Sunnyside Park, 15455 26 Ave",Park,Parks,,Sunnyside Park,Diamond - Softball,,Softball,2,02600,,,,,,0,Grass,OPERATING,20010201162500,,,,,Y,,,,,
18,,,,,South Surrey,,,,"Softball Diamond #4; Sunnyside Park, 15455 26 Ave",,1001477291,,15455,,0,,N,,,0729-000000150,NW corner of field,Parks,,114,,,"Sunnyside Park, 15455 26 Ave",Park,Parks,,Sunnyside Park,Diamond - Softball,,Softball,4,02600,,,,,,0,Grass,OPERATING,20010201161700,,,,,Y,,,,,
19,,,,,South Surrey,,,,"Softball Diamond #3; Sunnyside Park, 15455 26 Ave",,1001477292,,15455,,0,,N,,,0729-000000157,NE corner of field,Parks,,114,,,"Sunnyside Park, 15455 26 Ave",Park,Parks,,Sunnyside Park,Diamond - Softball,,Softball,3,02600,,,,,,0,Grass,OPERATING,20010201162100,,,,,Y,,,,,
20,N,,,,Newton,,,20100817,"Synthetic Field #1; Newton Athletic Park, 7395 128 St",,1001477481,,07395,,0,20100901,Y,,,0729-000000368,"centre of park, west of parking lot",Parks,,050,,20120109,"Newton Athletic Park, 7395 128 St",Park,Parks,,Newton Athletic Park,Field - Synthetic,,Soccer,1,12800,,,,,,2,Synthetic,OPERATING,20100817085800,,195,,120,Y,,,,,
21,,,,,South Surrey,,,,"Baseball Diamond #3; South Surrey Athletic Park, 1925 148 St",,1001477293,,01925,,0,20051007,Y,,,0729-000000327,"south of diamond 2, west of football 3",Parks,,123,,,"South Surrey Athletic Park, 1925 148 St",Park,Parks,,South Surrey Athletic Park,Diamond - Baseball,,Baseball,3,14800,,,,,,0,Grass,OPERATING,20051007153300,,,Sand,,Y,,,,,
22,,,,,Cloverdale,,,,"Soccer Field #2; Cloverdale Athletic Park, 6330 168 St",,1001477294,,06330,,0,,Y,,,0729-000000069,NW corner of park,Parks,,076,,,"Cloverdale Athletic Park, 6330 168 St",Park,Parks,,Cloverdale Athletic Park,Field - Soccer - Regulation,,Soccer,2,16800,,,,,,0,Grass,OPERATING,20010201151200,,,,,Y,,,,,
23,,,,,Cloverdale,,,,"Soccer Field #4 - North; Cloverdale Athletic Park, 6330 168 St",,1001477295,,06330,,0,,Y,,,0729-000000027,E side of park - North field,Parks,,076,,,"Cloverdale Athletic Park, 6330 168 St",Park,Parks,,Cloverdale Athletic Park,Field - Soccer - Regulation,,Soccer,4,16800,,,,,,0,Grass,OPERATING,20010201144600,,,,,Y,,,,,
24,,,,,Cloverdale,,,,"Soccer Field #5 - South; Cloverdale Athletic Park, 6330 168 St",,1001477296,,06330,,0,,Y,,,0729-000000020,East side of park - South Field,Parks,,076,,,"Cloverdale Athletic Park, 6330 168 St",Park,Parks,,Cloverdale Athletic Park,Field - Soccer - Regulation,,Soccer,5,16800,,,,,,0,Grass,OPERATING,20010201133500,,,,,Y,,,,,
25,,,,Oct. 2010 in use as a football practice field.,Cloverdale,,,,"Practice Field #4; Cloverdale Athletic Park, 6330 168 St",,1001477297,,06330,,0,,Y,,,0729-000000209,in outfield of diamond # 1,Parks,,076,,20101026,"Cloverdale Athletic Park, 6330 168 St",Park,Parks,Y,Cloverdale Athletic Park,Field - Practice,,Practice,4,16800,,,Football,,,0,Grass,OPERATING,20010206103600,,,,,Y,,,,,
26,,,,,Cloverdale,,,,"Practice Field #3; Cloverdale Athletic Park, 6330 168 St",,1001477298,,06330,,0,,Y,,,0729-000000006,"N side of park, N of AW fields - parallel To 64 Ave",Parks,,076,,,"Cloverdale Athletic Park, 6330 168 St",Park,Parks,,Cloverdale Athletic Park,Field - Practice,,Practice,3,16800,,,,,,0,Grass,OPERATING,20010201132000,,,,,Y,,,,,
27,,,,,Cloverdale,,,,"Softball Diamond #2; Cloverdale Athletic Park, 6330 168 St",,1001477299,,06330,,0,,Y,,,0729-000000161,South of All Weather Field #2,Parks,,076,,,"Cloverdale Athletic Park, 6330 168 St",Park,Parks,,Cloverdale Athletic Park,Diamond - Softball,,Softball,2,16800,,,,,,0,Grass,OPERATING,20010201162300,,,,,Y,,,,,
28,,,,,Cloverdale,,,,"8v8 Soccer Field #2; Cloverdale Athletic Park, 6330 168 St",,1001477300,,06330,,0,,Y,,,0729-000000218,in outfield of diamond # 2,Parks,,076,,20101027,"Cloverdale Athletic Park, 6330 168 St",Park,Parks,Y,Cloverdale Athletic Park,Field - Soccer - 8v8,,Soccer,2,16800,,,,,,0,Grass,OPERATING,20010321091800,,,,,Y,,,,,
29,,,,,Cloverdale,,,,"Softball Diamond #3; Cloverdale Athletic Park, 6330 168 St",,1001477301,,06330,,0,,Y,,,0729-000000154,East side of park - South of Soccer Field #4,Parks,,076,,,"Cloverdale Athletic Park, 6330 168 St",Park,Parks,,Cloverdale Athletic Park,Diamond - Softball,,Softball,3,16800,,,,,,0,Grass,OPERATING,20010201162000,,,,,Y,,,,,
30,,,,,Cloverdale,,,,"Mini Soccer Field #3; Cloverdale Athletic Park, 6330 168 St",,1001477302,,06330,,0,,Y,,,0729-000000210,northwest mini in outfield of diamond # 3,Parks,,076,,,"Cloverdale Athletic Park, 6330 168 St",Park,Parks,,Cloverdale Athletic Park,Field - Soccer - Mini,,Mini Soccer,3,16800,,,,,,0,Grass,OPERATING,20010206103700,,180,,120,Y,,,,,
31,,,,,Cloverdale,,,,"Mini Soccer Field #4; Cloverdale Athletic Park, 6330 168 St",,1001477303,,06330,,0,,Y,,,0729-000000211,southeast mini in outfield of diamond # 3,Parks,,076,,,"Cloverdale Athletic Park, 6330 168 St",Park,Parks,,Cloverdale Athletic Park,Field - Soccer - Mini,,Mini Soccer,4,16800,,,,,,0,Grass,OPERATING,20010206103800,,180,,120,Y,,,,,
32,N,,,,Cloverdale,,,,"Synthetic Field #3; Cloverdale Athletic Park, 6330 168 St",,1001477500,,06330,,0,20061001,Y,,,0729-000000336,E of north parking lot,Parks,,076,,20091112,"Cloverdale Athletic Park, 6330 168 St",Park,Parks,,Cloverdale Athletic Park,Field - Synthetic,,Soccer,3,16800,,,,,,2,Synthetic,OPERATING,20060104164800,,195,,120,Y,,,,,
33,,,,,South Surrey,,,,"Synthetic Field #10; South Surrey Athletic Park, 1925 148 St",,1001477501,,01925,,0,20051007,,,,0729-000000330,,Parks,,123,,20091112,"South Surrey Athletic Park, 1925 148 St",Park,Parks,,South Surrey Athletic Park,Field - Synthetic,,Soccer,10,14800,,,,,,2,Synthetic,OPERATING,20051007153700,,,,,Y,,,,,
34,N,,,,Cloverdale,,,,"Synthetic Field #1; Cloverdale Athletic Park, 6330 168 St",,1001477502,,06330,,0,20040101,Y,,,0729-000000314,"SW corner of park, just north of parking lot",Parks,,076,,20091112,"Cloverdale Athletic Park, 6330 168 St",Park,Parks,,Cloverdale Athletic Park,Field - Synthetic,,Soccer,1,16800,,,,,,2,Synthetic,OPERATING,20030814084400,,195,,120,Y,,,,,
35,,,,,Cloverdale,,,,"Softball Diamond #4; Cloverdale Athletic Park, 6330 168 St",,1001477304,,06330,,0,,Y,,,0729-000000148,SE corner of park - South of Diamond #4,Parks,,076,,,"Cloverdale Athletic Park, 6330 168 St",Park,Parks,,Cloverdale Athletic Park,Diamond - Softball,,Softball,4,16800,,,,,,0,Grass,OPERATING,20010201161700,,,,,Y,,,,,
36,,,,,Cloverdale,,,,"Mini Soccer Field #5; Cloverdale Athletic Park, 6330 168 St",,1001477305,,06330,,0,,Y,,,0729-000000212,northeast mini in outfield of diamond # 4,Parks,,076,,,"Cloverdale Athletic Park, 6330 168 St",Park,Parks,,Cloverdale Athletic Park,Field - Soccer - Mini,,Mini Soccer,5,16800,,,,,,0,Grass,OPERATING,20010206103800,,165,,90,Y,,,,,
37,,,,,Cloverdale,,,,"Mini Soccer Field #6; Cloverdale Athletic Park, 6330 168 St",,1001477306,,06330,,0,,Y,,,0729-000000293,southwest mini in outfield of diamond # 4,Parks,,076,,,"Cloverdale Athletic Park, 6330 168 St",Park,Parks,,Cloverdale Athletic Park,Field - Soccer - Mini,,Mini Soccer,6,16800,,,,,,0,Grass,OPERATING,20020828102700,,165,,90,Y,,,,,
38,,,,,Cloverdale,,,,"Softball Diamond #5; Cloverdale Athletic Park, 6330 168 St",,1001477307,,06330,,0,,Y,,,0729-000000146,South side of park - just East of waterplayground,Parks,,076,,,"Cloverdale Athletic Park, 6330 168 St",Park,Parks,,Cloverdale Athletic Park,Diamond - Softball,,Softball,5,16800,,,,,,0,Grass,OPERATING,20010201161600,,,,,Y,,,,,
39,,,,,Cloverdale,,,,"Mini Soccer Field #8; Cloverdale Athletic Park, 6330 168 St",,1001477308,,06330,,0,,Y,,,0729-000000295,northwest mini in outfield of diamond # 5,Parks,,076,,,"Cloverdale Athletic Park, 6330 168 St",Park,Parks,,Cloverdale Athletic Park,Field - Soccer - Mini,,Mini Soccer,8,16800,,,,,,0,Grass,OPERATING,20020828102800,,195,,120,Y,,,,,
40,,,,,Cloverdale,,,,"Mini Soccer Field #7; Cloverdale Athletic Park, 6330 168 St",,1001477309,,06330,,0,,Y,,,0729-000000294,southeast mini in outfield of diamond # 5,Parks,,076,,,"Cloverdale Athletic Park, 6330 168 St",Park,Parks,,Cloverdale Athletic Park,Field - Soccer - Mini,,Mini Soccer,7,16800,,,,,,0,Grass,OPERATING,20020828102800,,195,,120,Y,,,,,
41,,,,,Newton,,,,"Field #8; Newton Athletic Park, 7395 128 St",,1001477310,,07395,,0,,Y,,,0729-000000075,North West Corner of Park,Parks,,050,,,"Newton Athletic Park, 7395 128 St",Park,Parks,,Newton Athletic Park,Field - Soccer - Regulation,,Soccer,8,12800,,,,,,0,Grass,OPERATING,20010201151600,,,,,Y,,,,,
42,,,,,Newton,,,,"Field #9; Newton Athletic Park, 7395 128 St",,1001477311,,07395,,0,,Y,,,0729-000000031,East of Field #8,Parks,,050,,20100817,"Newton Athletic Park, 7395 128 St",Park,Parks,,Newton Athletic Park,Field - Soccer - Regulation,,Soccer,9,12800,,,,,,0,Grass,OPERATING,20010201145000,,,,,Y,,,,,
43,,,,,Newton,,,,"Field #7; Newton Athletic Park, 7395 128 St",,1001477313,,07395,,0,,Y,,,0729-000000014,S.W. Corner of Park,Parks,,050,,20100817,"Newton Athletic Park, 7395 128 St",Park,Parks,,Newton Athletic Park,Field - Soccer - Regulation,,Soccer,7,12800,,,,,,0,Grass,OPERATING,20010201133000,,,,,Y,,,,,
44,,,,,Newton,,,,"Field #6; Newton Athletic Park, 7395 128 St",,1001477314,,07395,,0,,Y,,,0729-000000012,South Side of Park - E of Field #7,Parks,,050,,20100817,"Newton Athletic Park, 7395 128 St",Park,Parks,,Newton Athletic Park,Field - Soccer - Regulation,,Soccer,6,12800,,,,,,0,Grass,OPERATING,20010201132500,,,,,Y,,,,,
45,,,,,Newton,,,,"Field #5; Newton Athletic Park, 7395 128 St",,1001477315,,07395,,0,,Y,,,0729-000000010,S.E. Corner of Park,Parks,,050,,20100817,"Newton Athletic Park, 7395 128 St",Park,Parks,,Newton Athletic Park,Field - Soccer - Regulation,,Soccer,5,12800,,,,,,0,Grass,OPERATING,20010201132300,,,,,Y,,,,,
46,N,,,,Newton,,,,"Synthetic Field #4; Newton Athletic Park, 7395 128 St",,1001477503,,07395,,0,20021028,Y,,,0729-000000296,West of Pavillion,Parks,,050,,20100817,"Newton Athletic Park, 7395 128 St",Park,Parks,,Newton Athletic Park,Field - Synthetic,,Soccer,4,12800,,,,,,2,Synthetic,OPERATING,20020904135900,,195,,120,Y,,,,,
47,N,,,,Newton,,,,"Synthetic Field #3; Newton Athletic Park, 7395 128 St",,1001477504,,07395,,0,20081006,Y,,,0729-000000360,West of synthetic field #4,Parks,,050,,20100817,"Newton Athletic Park, 7395 128 St",Park,Parks,,Newton Athletic Park,Field - Synthetic,,Soccer,3,12800,,,,,,2,Synthetic,OPERATING,20081007090600,,195,,120,Y,,,,,
48,N,,,,South Surrey,,,20081008,"Synthetic Practice Field #9a; South Surrey Athletic Park, 1925 148 St",,1001477506,,01925,,0,20081001,Y,,,0729-000000361,east Synthetic Field #9,Parks,,123,,20101027,"South Surrey Athletic Park, 1925 148 St",Park,Parks,,South Surrey Athletic Park,Field - Practice,,Practice,9a,14800,,,,,,2,Synthetic,OPERATING,20081008094000,,,,,Y,,,,,
49,Y,,,,Newton,,,,"Synthetic Field #2; Tamanawis Park, 12515 64 Ave",,1001477507,,12515,,0,20061031,,,,0729-000000335,,Parks,,060,,20100122,"Tamanawis Park, 12515 64 Ave",Park,Parks,,Tamanawis Park,Field - Synthetic,,Field Hockey,2,06400,,,,,,2,Synthetic,OPERATING,20060104164400,,,,,Y,,,,,
50,N,,,,Newton,,,20130605,"Cricket Ground; Newton Athletic Park, 7395 128 St",,1001598912,,07395,,0,20130101,Y,,,,North West Corner of Park,Parks,,050,,20130912,"Newton Athletic Park, 7395 128 St",Park,Parks,Y,Newton Athletic Park,Field - Cricket,,Cricket,1,12800,,,,,,0,Grass,OPERATING,20101027083400,,,,,Y,,,,,
51,N,,,,Newton,,,20130605,"Cricket Ground; Newton Athletic Park, 7395 128 St",,1001598916,,07395,,0,20130101,Y,,,1001598912,North East Corner of Park,Parks,,050,,20130912,"Newton Athletic Park, 7395 128 St",Park,Parks,Y,Newton Athletic Park,Field - Cricket,,Cricket,2,12800,,,,,,0,Grass,OPERATING,20101027083400,,,,,Y,,,,,
52,Y,,,,Fleetwood,,,,"Soccer Field; Coast Meridian Park, 8225 170 St",,1001477323,,08232,,0,20011114,Y,N,,0729-000000292,north portion of park,Parks,,046,,,"Coast Meridian Park, 8225 170 St",Park,Parks,,Coast Meridian Park,Field - Soccer - Regulation,,Soccer,1,16900,,,Soccer,,,0,Grass,OPERATING,20020726155100,,110,Sand,60,Y,,,,,
53,,,,,Newton,,,,"Baseball Diamond #4; Unwin Park, 13313 68 Ave",,1001477324,,13313,,0,,Y,,,0729-000000120,NW corner of park,Parks,,061,,,"Unwin Park, 13313 68 Ave",Park,Parks,,Unwin Park,Diamond - Baseball,,Baseball,4,06800,,,,,,0,Grass,OPERATING,20010201155400,,,,,Y,,,,,
54,,,,,Newton,,,,"Baseball Diamond #2; Unwin Park, 13313 68 Ave",,1001477325,,13266,,0,,Y,,,0729-000000129,"North side of park, West of Diamond #1",Parks,,061,,20080923,"Unwin Park, 13313 68 Ave",Park,Parks,,Unwin Park,Diamond - Baseball,,Baseball,2,07070,,,,,,0,Grass,OPERATING,20010201155900,,,,,Y,,,,,
55,,,,,Newton,,,,"Baseball Diamond #5; Unwin Park, 13313 68 Ave",,1001477327,,13313,,0,,Y,,,0729-000000114,NE corner of Soccer Field #3 (SW field),Parks,,061,,20080923,"Unwin Park, 13313 68 Ave",Park,Parks,,Unwin Park,Diamond - Baseball,,Baseball,5,06800,,,,,,0,Grass,OPERATING,20010201155100,,,,,Y,,,,,
56,,,,,Newton,,,20140528,"Mini Soccer Field #1; T.E. Scott Park, 6998 148 St",,1001751337,,06998,,,20121001,Y,,,,West field,Parks,,063,,,"T.E. Scott Park, 6998 148 St",Park,Parks,,T.E. Scott Park,Field - Soccer - Mini,,Mini Soccer,1,14800,,,,,,0,Grass,OPERATING,,,,,,,,,,,
57,,,,,Newton,,,20140528,"Mini Soccer Field #2; T.E. Scott Park, 6998 148 St",,1001751338,,06998,,,20121001,Y,,,,East field,Parks,,063,,,"T.E. Scott Park, 6998 148 St",Park,Parks,,T.E. Scott Park,Field - Soccer - Mini,,Mini Soccer,2,14800,,,,,,0,Grass,OPERATING,,,,,,,,,,,
58,Y,,,,Fleetwood,,,20101027,"Cricket Ground; Enver Creek Park, 8170 146 St",,1001477471,,08170,,0,20090701,Y,,,0729-000000373,,Parks,,043,,20101027,"Enver Creek Park, 8170 146 St",Park,Parks,Y,Enver Creek Park,Field - Cricket,,Cricket,1,14600,,,,,,0,Grass,OPERATING,20101027074600,,,Sand,,Y,,,,,
59,,,,,Newton,,,,"Soccer Field #1 - North; Unwin Park, 13313 68 Ave",,1001477332,,13313,,0,,Y,,,0729-000000024,NW corner of park,Parks,,061,,20091013,"Unwin Park, 13313 68 Ave",Park,Parks,,Unwin Park,Field - Soccer - Regulation,,Soccer,1,06800,,,,,,0,Grass,OPERATING,20010201133700,,,,,Y,,,,,
60,,,,,Newton,,,,"Soccer Field #2 - West; Unwin Park, 13313 68 Ave",,1001477333,,13313,,0,,Y,,,0729-000000049,SW side of Park,Parks,,061,,20091013,"Unwin Park, 13313 68 Ave",Park,Parks,,Unwin Park,Field - Soccer - Regulation,,Soccer,2,06800,,,,,,0,Grass,OPERATING,20010201145900,,,,,Y,,,,,
61,,,,,Newton,,,,"Soccer Field #3 - East; Unwin Park, 13313 68 Ave",,1001477334,,13313,,0,,Y,,,0729-000000224,"Center of park, just North of caretakers",Parks,,061,,20091013,"Unwin Park, 13313 68 Ave",Park,Parks,,Unwin Park,Field - Soccer - Regulation,,Soccer,3,06800,,,,,,0,Grass,OPERATING,20010321120900,,,,,Y,,,,,
62,Y,,,,Fleetwood,,,,"8v8 Soccer Field #1 - West; Enver Creek Park, 8170 146 St",,1001477450,,08170,,0,20060901,Y,,,0729-000000342,,Parks,,043,,20101027,"Enver Creek Park, 8170 146 St",Park,Parks,N,Enver Creek Park,Field - Soccer - 8v8,,Mini Soccer,1-1,14600,,,,,,0,Grass,OPERATING,20061004105500,,,,,Y,,,,,
63,Y,,,,Whalley,,,,"8v8 Soccer Field #1 - North; Brookside Park, 14201 84A Ave",,1001477453,,14201,,0,,Y,,,0729-000000352,North portion of regular field,Parks,,042,,20101027,"Brookside Park, 14201 84A Ave",Park,Parks,,Brookside Park,Field - Soccer - 8v8,,Soccer,1-1,08450,,,,,,0,Grass,OPERATING,20070920101900,,,,,Y,,,,,
64,Y,,,,Whalley,,,,"8v8 Soccer Field #2 - South; Brookside Park, 14201 84A Ave",,1001477454,,14201,,0,,Y,,,0729-000000353,South portion of regular field,Parks,,042,,20101027,"Brookside Park, 14201 84A Ave",Park,Parks,,Brookside Park,Field - Soccer - 8v8,,Soccer,1-2,08450,,,,,,0,Grass,OPERATING,20070920101900,,,,,Y,,,,,
65,Y,,,,Newton,,,,"8v8 Soccer Field #1 - North; Chimney Heights Park, 14677 74 Ave",,1001477455,,14677,,0,,Y,N,,0729-000000354,North portion of regulation field,Parks,,053,,20101027,"Chimney Heights Park, 14677 74 Ave",Park,Parks,,Chimney Heights Park,Field - Soccer - 8v8,,Soccer,1-1,07400,,,Soccer,,,0,Grass,OPERATING,20070920102000,,100,Sand,56,Y,,,,,
66,Y,,,,Newton,,,,"8v8 Soccer Field #2 - South; Chimney Heights Park, 14677 74 Ave",,1001477456,,14677,,0,,Y,N,,0729-000000355,South portion of regulation field,Parks,,053,,20101027,"Chimney Heights Park, 14677 74 Ave",Park,Parks,,Chimney Heights Park,Field - Soccer - 8v8,,Soccer,1-2,07400,,,Soccer,,,0,Grass,OPERATING,20070920102100,,100,Sand,56,Y,,,,,
67,N,,,,Cloverdale,,,20100922,"8v8 Soccer Field #1 - North; Clayton Park, 18513 70 Ave",,1001477467,,18513,,0,,Y,,,0729-000000362,north 2/3 field,Parks,,068,,20101027,"Clayton Park, 18513 70 Ave",Park,Parks,,Clayton Park,Field - Soccer - 8v8,,Mini Soccer,1-1,07000,,,,,,0,Grass,OPERATING,20090910142100,,,,,Y,,,,,
68,,,,,Newton,,,,"Baseball Diamond #6; Unwin Park, 13313 68 Ave",,1001477328,,13313,,0,,Y,,,0729-000000223,SE corner of Soccer Field #3 (SW field),Parks,,061,,20080923,"Unwin Park, 13313 68 Ave",Park,Parks,,Unwin Park,Diamond - Baseball,,Baseball,6,06800,,,,,,0,Grass,OPERATING,20010321120600,,,,,Y,,,,,
69,,,,,Newton,,,,"Baseball Diamond #7; Unwin Park, 13313 68 Ave",,1001477329,,13313,,0,,Y,,,0729-000000222,SE corner of Soccer Field #4 (Centre field),Parks,,061,,,"Unwin Park, 13313 68 Ave",Park,Parks,,Unwin Park,Diamond - Baseball,,Baseball,7,06800,,,,,,0,Grass,OPERATING,20010321120500,,,,,Y,,,,,
