,BARCODE,COMMENTS,CONDITION,CONDITIONDATE,CRE_DATE,DESCRIPTION,FACILITYID,FENCING_TYPE,GIS_ENTRY_STAGE,HOUSE_NO,INSERVICE_COST,LEGACYID,LIFECYCLE_COST,LOCATION,MAINTENANCE_RESPONSIBILITY,MAKE,MAP_PAGE,MATERIAL,MEDIAN_TYPE,MEDIAN_TYPE2,MODEL,MOD_DATE,OPERATING_LOCATION,OPERATING_LOCATION_TYPE,OPERATIONAL_RESPONSIBILITY,OWNER,PARK_LEGACY_ID,PARK_OWNERSHIP,PLANTED,PROJECT_NO,ROAD_CODE,SERIAL_NO,STATUS,STATUS_DATE,STATUS_PARKS,VENDOR,WARRANTYDATE,WARRANTY_PROVIDER,WORK_ASSIGNMENT,YR,YRS_LIFE_EXPECTANCY,YTD_COST
660,,,,,20090105,,1001076995,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090303,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
661,,,,,20090105,,1001077038,,Initial AB,,,,,,Engineering,,,Asphalt,1,Island,,20090316,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
662,,,,,20110329,,1001193928,,,,,,,,Engineering,,,Grass,0,Central,,20110329,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
663,,,,,20110329,,1001193950,,,,,,,,Engineering,,,Grass,0,Central,,20110329,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
664,,,,,20110329,,1001193949,,,,,,,,Engineering,,,Asphalt,0,Central,,20110329,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
665,,,,,20170726,,1001941563,,Final AB,,,,,,Engineering,,102,Concrete,1,Island,,20170726,,,Engineering,Surrey,,,No,3809-6050-00,,,In Service,,,,,,,2016,,
666,,,,,20171025,,1001952730,,,,,,,,Engineering,,,Concrete,1,Island,,20171025,,,Engineering,Private,,,Yes,,,,In Service,,,,,,,,,
667,,,,,20090106,,1001077058,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090303,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
668,,,,,20090106,,1001077059,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090316,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
669,,,,,20100119,,1001147021,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20100119,,,Engineering,Surrey,,,Yes,1703-3190-00,,,In Service,,,,,,,2006,,
670,,,,,20100119,,1001147018,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20100119,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
671,,,,,20100119,,1001147020,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20100119,,,Engineering,Surrey,,,Yes,1703-3190-00,,,In Service,,,,,,,2006,,
672,,,,,20091106,,1001137172,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20091106,,,Engineering,Surrey,,,No,1704-3380-00,,,In Service,,,,,,,2009,,
673,,,,,20081212,,1001075051,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090316,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
674,,,,,20081215,,1001075451,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090302,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
675,,,,,20100622,,1001165276,,Final AB,,,,,,Engineering,,,Pavers,0,Central,,20110620,,,Engineering,Surrey,,,Yes,MOTH 11257,,,In Service,,,,,,,2006,,
676,,,,,20081202,,1000959700,,Initial AB,,,,,,Engineering,,,Concrete,0,Central,,20090316,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
677,,,,,20090114,,1001077876,,Initial AB,,,,,,Engineering,,,Pavers,0,Central,,20090303,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
678,,,,,20090206,,1001080630,,Initial AB,,,,,,Engineering,,,Concrete,0,Central,,20090206,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
679,,,,,20100107,,1001145183,,Final AB,,,,,,Engineering,,,Asphalt,1,Island,,20100329,,,Engineering,Provincial,,,No,MOTH 71101-2011,,,In Service,,,,,,,2008,,
680,,,,,20100107,,1001145184,,Final AB,,,,,,Engineering,,,Asphalt,0,Central,,20100329,,,Engineering,Provincial,,,No,MOTH 71101-2011,,,In Service,,,,,,,2008,,
681,,,,,20090205,,1001080322,,Initial AB,,,,,,Engineering,,,Pavers,0,Central,,20090205,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
682,,,,,20100322,,1001153155,,Final AB,,,,,,Engineering,,,Asphalt,1,Island,,20100329,,,Engineering,Provincial,,,No,MOTH 71101-2011,,,In Service,,,,,,,2008,,
683,,,,,20100322,,1001153158,,Final AB,,,,,,Engineering,,,Asphalt,1,Island,,20100329,,,Engineering,Provincial,,,No,MOTH 71101-2011,,,In Service,,,,,,,2008,,
684,,,,,20100323,,1001153231,,Final AB,,,,,,Engineering,,,Asphalt,0,Central,,20100329,,,Engineering,Provincial,,,No,MOTH 71101-2011,,,In Service,,,,,,,2008,,
685,,,,,20100323,,1001153241,,Final AB,,,,,,Engineering,,,Asphalt,0,Central,,20100329,,,Engineering,Provincial,,,No,MOTH 71101-2011,,,In Service,,,,,,,2008,,
686,,,,,20081215,,1001075593,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090302,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
687,,,,,20081215,,1001075410,,Initial AB,,,,,,Engineering,,,Grass,0,Central,,20090302,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
688,,,,,20111130,,1001222095,,,,,,,,Engineering,,,Concrete,0,Central,,20111130,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
689,,,,,20111201,,1001222148,,Final AB,,,,,,Engineering,,,Asphalt,1,Island,,20111201,,,Engineering,Surrey,,,No,7809-0007-00,,,In Service,,,,,,,2011,,
690,,,,,20111130,,1001222113,,,,,,,,Engineering,,,Concrete,1,Island,,20111130,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
691,,,,,20111130,,1001222098,,,,,,,,Engineering,,,Concrete,0,Central,,20111130,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
692,,,,,20111130,,1001222097,,,,,,,,Engineering,,,Concrete,0,Central,,20111130,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
693,,,,,20111130,,1001222109,,,,,,,,Engineering,,,Concrete,0,Central,,20111130,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
694,,,,,20100120,,1001147256,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20111130,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
695,,,,,20111130,,1001222099,,,,,,,,Engineering,,,Concrete,0,Central,,20111130,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
696,,,,,20111130,,1001222108,,,,,,,,Engineering,,,Concrete,0,Central,,20111130,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
697,,,,,20081203,,1000959809,,Final AB,,,,,,Engineering,,,Grass,1,Island,,20110208,,,Engineering,Provincial,,,No,MOTH 71101-1003,,,In Service,,,,,,,2009,,
698,,,,,20110208,,1001188956,,Final AB,,,,,,Engineering,,,Grass,1,Island,,20110208,,,Engineering,Provincial,,,No,MOTH 71101-1003,,,In Service,,,,,,,2009,,
699,,,,,20090129,,1001079455,,Initial AB,,,,,,Engineering,,,Asphalt,0,Central,,20090317,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
700,,,,,20110114,,1001186955,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20110114,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
701,,,,,20160210,,1001699384,,Final AB,,,,,,MOTH,,,Concrete,0,Central,,20160210,,,MOTH,Provincial,,,No,SFPR Seg. F1,,,In Service,,,,,,,2013,,
702,,,,,20180508,,1001885255,,Final AB,,,,,,Engineering,,050,Concrete,0,Central,,20180508,,,Engineering,Surrey,,,No,3815-4160-00,,,In Service,,,,,,,2017,,
703,,,,,20110628,,1001202803,,,,,,,,Engineering,,,Concrete,1,Island,,20110628,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
704,,,,,20110628,,1001202805,,,,,,,,Engineering,,,Concrete,1,Island,,20110628,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
705,,,,,20090127,,1001079139,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20160629,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
706,,,,,20090317,,1001084744,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20160629,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
707,,,,,20090127,,1001079146,,Initial AB,,,,,,Engineering,,,Grass,0,Central,,20160629,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
708,,,,,20090129,,1001079486,,Initial AB,,,,,,Engineering,,,Concrete,0,Central,,20160210,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
709,,,,,20090129,,1001079487,,Initial AB,,,,,,Engineering,,,Asphalt,1,Island,,20160210,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
710,,,,,20081215,,1001075478,,Initial AB,,,,,,Engineering,,,Grass,0,Central,,20130118,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
711,,,,,20180508,,1001885256,,Final AB,,,,,,Engineering,,050,Concrete,0,Central,,20180508,,,Engineering,Surrey,,,No,3815-4160-00,,,In Service,,,,,,,2017,,
712,,,,,20180507,,1002004735,,Final AB,,,,,,Engineering,,071,Concrete,1,Island,,20180507,,,Engineering,Surrey,,,No,3815-4110-00,,,In Service,,,,,,,2017,,
713,,,,,20180507,,1002004736,,Final AB,,,,,,Engineering,,071,Concrete,1,Island,,20180507,,,Engineering,Surrey,,,No,3815-4110-00,,,In Service,,,,,,,2017,,
714,,,,,20091204,,1001142664,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20130122,,,Engineering,Surrey,,,Yes,1703-2000-00,,,In Service,,,,,,,2006,,
715,,Digitized Via 2012 Air Photo,,,20130128,,1001565306,,,,,,,,Engineering,,,Concrete,1,Island,,20130128,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
716,,,,,20100217,,1001150118,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20100217,,,Engineering,Surrey,,,Yes,1706-3090-00,,,In Service,,,,,,,2009,,
717,,,,,20090209,,1001080856,,Initial AB,,,,,,Engineering,,,Concrete,1,Island,,20100217,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
718,,,,,20090209,,1001080854,,Initial AB,,,,,,Engineering,,,Pavers,0,Central,,20100217,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
719,,,,,20100217,,1001150040,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20100217,,,Engineering,Surrey,,,No,1706-3090-00,,,In Service,,,,,,,2009,,
720,,,,,20100625,,1001079095,,Final AB,,,,,,Engineering,,,Asphalt,0,Central,,20100625,,,Engineering,Provincial,,,No,MOTH 11257,,,In Service,,,,,,,2006,,
721,,,,,20111116,,1001220804,,,,,,,,Engineering,,,Concrete,0,Central,,20111116,,,Engineering,Surrey,,,,,,,In Service,,,,,,,,,
722,,,,,20090210,,1001081209,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20111116,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
723,,,,,20111116,,1001220803,,,,,,,,Engineering,,,Concrete,0,Central,,20111116,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
724,,Digitized Via 2014 Air Photo,,,20141006,,1001789173,,,,,,,,Engineering,,,Grass,0,Central,,,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
725,,,,,20081205,,1000960260,,Initial AB,,,,,,Engineering,,,Grass,0,Central,,20111214,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
726,,Digitized Via 2014 Air Photo,,,20141006,,1001789176,,,,,,,,Engineering,,,Concrete,0,Central,,20141006,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
727,,,,,20081204,,1000959961,,Initial AB,,,,,,Engineering,,,Asphalt,0,Central,,20111214,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
728,,,,,20081204,,1000959960,,Initial AB,,,,,,Engineering,,,Asphalt,0,Central,,20111214,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
729,,,,,20081204,,1000959959,,Initial AB,,,,,,Engineering,,,Asphalt,0,Central,,20111214,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
730,,,,,20090129,,1001079453,,Initial AB,,,,,,Engineering,,,Asphalt,0,Central,,20111214,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
731,,,,,20111216,,1001224163,,Final AB,,,,,,Engineering,,,Concrete,1,Island,,20111216,,,Engineering,Surrey,,,No,1706-7030-00,,,In Service,,,,,,,2011,,
732,,,,,20111216,,1001224164,,Final AB,,,,,,Engineering,,,Concrete,1,Island,,20111216,,,Engineering,Surrey,,,No,1706-7030-00,,,In Service,,,,,,,2011,,
733,,,,,20111216,,1001224165,,Final AB,,,,,,Engineering,,,Concrete,1,Island,,20111216,,,Engineering,Surrey,,,No,1706-7030-00,,,In Service,,,,,,,2011,,
734,,,,,20111216,,1001224166,,Final AB,,,,,,Engineering,,,Concrete,1,Island,,20111216,,,Engineering,Surrey,,,No,1706-7030-00,,,In Service,,,,,,,2011,,
735,,,,,20111216,,1001224167,,Final AB,,,,,,Engineering,,,Concrete,1,Island,,20111216,,,Engineering,Surrey,,,No,1706-7030-00,,,In Service,,,,,,,2011,,
736,,,,,20081202,,1000959712,,Initial AB,,,,,,Engineering,,,Grass,0,Central,,20140213,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
737,,,,,20141007,,1001789273,,Final AB,,,,,,Engineering,,114,Concrete,1,Island,,20141007,,,Engineering,Surrey,,,No,7811-0062-00,,,In Service,,,,,,,2014,,
738,,,,,20120113,,1001355740,,,,,,,,Engineering,,,Concrete,1,Island,,20120113,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
739,,,,,20120113,,1001355758,,,,,,,,Engineering,,,Concrete,0,Central,,20120113,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
740,,,,,20120116,,1001356010,,Final AB,,,,,,Engineering,,,Asphalt,1,Island,,20120118,,,Engineering,Surrey,,,No,7806-0001-00,,,In Service,,,,,,,2011,,
741,,,,,20090106,,1001077119,,Initial AB,,,,,,Engineering,,,Grass,0,Central,,20120112,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
742,,,,,20120116,,1001356005,,Final AB,,,,,,Engineering,,,Asphalt,1,Island,,20120116,,,Engineering,Surrey,,,No,7806-0001-00,,,In Service,,,,,,,2011,,
743,,,,,20120116,,1001356006,,Final AB,,,,,,Engineering,,,Asphalt,1,Island,,20120116,,,Engineering,Surrey,,,No,7806-0001-00,,,In Service,,,,,,,2011,,
744,,,,,20120116,,1001356008,,Final AB,,,,,,Engineering,,,Asphalt,1,Island,,20120116,,,Engineering,Surrey,,,No,7806-0001-00,,,In Service,,,,,,,2011,,
745,,,,,20081215,,1001075574,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090212,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
746,,,,,20081215,,1001075465,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090302,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
747,,,,,20081215,,1001075585,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090317,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
748,,,,,20100625,,1001077110,,Final AB,,,,,,Engineering,,,Asphalt,1,Island,,20100625,,,Engineering,Provincial,,,No,MOTH 11257,,,In Service,,,,,,,2006,,
749,,,,,20081212,,1001075085,,Final AB,,,,,,Engineering,,,Grass,0,Central,,20100628,,,Engineering,Provincial,,,No,,,,In Service,,,,,,,,,
750,,,,,20100625,,1001077112,,Final AB,,,,,,Engineering,,,Asphalt,1,Island,,20100625,,,Engineering,Provincial,,,No,MOTH 11257,,,In Service,,,,,,,2006,,
751,,,,,20081202,,1000959713,,Initial AB,,,,,,Engineering,,,Grass,0,Central,,20140213,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
752,,,,,20081212,,1001075086,,Initial AB,,,,,,Engineering,,,Grass,0,Central,,20100628,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
753,,,,,20100628,,1001079088,,Final AB,,,,,,Engineering,,,Asphalt,1,Island,,20100628,,,Engineering,Provincial,,,No,MOTH 11257,,,In Service,,,,,,,2006,,
754,,,,,20081219,,1001076340,,Initial AB,,,,,,Engineering,,,Pavers,1,Island,,20090303,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
755,,,,,20081224,,1001076880,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090217,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
756,,,,,20081215,,1001075468,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090303,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
757,,,,,20090106,,1001077052,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090303,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
758,,,,,20081224,,1001076895,,Initial AB,,,,,,Engineering,,,Asphalt,1,Island,,20090216,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
759,,,,,20081224,,1001076896,,Initial AB,,,,,,Engineering,,,Asphalt,1,Island,,20090216,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
760,,,,,20081224,,1001076897,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090216,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
761,,,,,20081224,,1001076898,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090216,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
762,,,,,20081224,,1001076901,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090216,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
763,,,,,20081224,,1001076902,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090216,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
764,,,,,20081224,,1001076904,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090216,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
765,,,,,20090202,,1001079712,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090202,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
766,,,,,20090202,,1001079720,,Initial AB,,,,,,Engineering,,,Concrete,1,Island,,20090306,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
767,,,,,20110628,,1001202807,,,,,,,,Engineering,,,Concrete,1,Island,,20110628,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
768,,,,,20110628,,1001202808,,,,,,,,Engineering,,,Concrete,1,Island,,20110628,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
769,,,,,20090203,,1001079842,,Initial AB,,,,,,Engineering,,,Grass,0,Central,,20090203,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
770,,,,,20100901,,1001171585,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20100901,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
771,,,,,20100901,,1001171587,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20100901,,,Engineering,Surrey,,,,,,,In Service,,,,,,,,,
772,,,,,20100901,,1001171588,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20100901,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
773,,,,,20100901,,1001171589,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20100901,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
774,,,,,20090130,,1001079573,,Initial AB,,,,,,Engineering,,,Grass,0,Central,,20170116,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
775,,,,,20100901,,1001171591,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20100901,,,Engineering,Surrey,,,,,,,In Service,,,,,,,,,
776,,,,,20100901,,1001171592,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20100901,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
777,,,,,20100901,,1001171595,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20100901,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
778,,,,,20100901,,1001171599,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20100901,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
779,,,,,20100901,,1001171600,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20100901,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
780,,,,,20100901,,1001171601,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20100901,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
781,,,,,20100901,,1001171602,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20100901,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
782,,,,,20100901,,1001171603,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20100901,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
783,,,,,20090130,,1001079576,,Initial AB,,,,,,Engineering,,,Grass,0,Central,,20170116,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
784,,,,,20090105,,1001077037,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090306,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
785,,,,,20090130,,1001079579,,Initial AB,,,,,,Engineering,,,Grass,0,Central,,20170116,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
786,,,,,20081224,,1001076938,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090306,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
787,,,,,20081219,,1001076297,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090217,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
788,,,,,20090115,,1001077991,,Initial AB,,,,,,Engineering,,,Asphalt,0,Central,,20170117,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
789,,,,,20090202,,1001079785,,Initial AB,,,,,,Engineering,,,Pavers,0,Central,,20090202,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
790,,,,,20090114,,1001077761,,Initial AB,,,,,,Engineering,,,Grass,0,Central,,20090302,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
791,,,,,20150211,,1001806159,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20170117,,,Engineering,Surrey,,,No,1713-3070-00,,,In Service,,,,,,,2014,,
792,,,,,20081205,,1000960274,,Initial AB,,,,,,Engineering,,,Asphalt,0,Central,,20090317,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
793,,,,,20100623,,1001075078,,Final AB,,,,,,Engineering,,,Asphalt,1,Island,,20100623,,,Engineering,Provincial,,,No,MOTH 11257,,,In Service,,,,,,,2006,,
794,,,,,20090210,,1001081215,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20111116,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
795,,,,,20090210,,1001081213,,Initial AB,,,,,,Engineering,,,Pavers,1,Island,,20111116,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
796,,,,,20090210,,1001081214,,Initial AB,,,,,,Engineering,,,Pavers,1,Island,,20111116,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
797,,,,,20111116,,1001220747,,,,,,,,Engineering,,,Concrete,0,Central,,20111116,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
798,,,,,20081224,,1001076916,,Initial AB,,,,,,Engineering,,,Asphalt,1,Island,,20090217,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
799,,,,,20081224,,1001076917,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090302,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
800,,,,,20081224,,1001076918,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090317,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
801,,,,,20081224,,1001076920,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090217,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
802,,,,,20081224,,1001076921,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090217,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
803,,,,,20081224,,1001076923,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090217,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
804,,,,,20081224,,1001076926,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090302,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
805,,,,,20081224,,1001076927,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090317,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
806,,,,,20081224,,1001076928,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090317,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
807,,,,,20081224,,1001076929,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090316,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
808,,,,,20081224,,1001076930,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090303,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
809,,,,,20081224,,1001076931,,Initial AB,,,,,,Engineering,,,Asphalt,0,Central,,20090306,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
810,,,,,20081224,,1001076932,,Initial AB,,,,,,Engineering,,,Grass,0,Central,,20090302,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
811,,,,,20081224,,1001076934,,Initial AB,,,,,,Engineering,,,Pavers,1,Island,,20090306,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
812,,,,,20081224,,1001076962,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090317,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
813,,,,,20100622,,1000972452,,Final AB,,,,,,Engineering,,,Asphalt,1,Island,,20100622,,,Engineering,Provincial,,,No,MOTH 11257,,,In Service,,,,,,,2006,,
814,,,,,20090106,,1001077115,,Initial AB,,,,,,Engineering,,,Asphalt,0,Central,,20090302,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
815,,,,,20090106,,1001077116,,Initial AB,,,,,,Engineering,,,Grass,1,Island,,20090212,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
816,,,,,20090106,,1001077117,,Initial AB,,,,,,Engineering,,,Grass,0,Central,,20090212,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
817,,,,,20090106,,1001077118,,Initial AB,,,,,,Engineering,,,Grass,0,Central,,20090316,,,Engineering,Surrey,,,Yes,,,,In Service,,,,,,,,,
818,,,,,20120116,,1001356011,,Final AB,,,,,,Engineering,,,Asphalt,1,Island,,20120116,,,Engineering,Surrey,,,Yes,7806-0001-00,,,In Service,,,,,,,2011,,
819,,,,,20110914,,1001212938,,Final AB,,,,,,Engineering,,,Concrete,0,Central,,20120227,,,Engineering,Surrey,,,No,7805-0143-00,,,In Service,,,,,,,2009,,
820,,,,,20130115,,1001563193,,,,,,,,Engineering,,,Concrete,0,Central,,20151002,,,Engineering,Surrey,,,No,,,,In Service,,,,,,,,,
