,ANCILLARYROLE,ENABLED,ASSEMBLY_TYPE,ASSEMBLY_TYPE2,BLOWOFF_TYPE,FACILITYID,LEGACYID,NODE_NO,CHAMBER1_SIZE,CHAMBER1_MATERIAL,CHAMBER2_SIZE,CHAMBER2_MATERIAL,VALVE_TYPE,VALVE_SIZE,VALVE_MAKE,VALVE_MODEL,VALVE_MATERIAL,VALVE_LOCATION,BFP_TYPE,BFP_SIZE,AIR_VALVE_TYPE,AIR_VALVE_SIZE,AIR_VALVE_MAKE,AIR_VALVE_MODEL,AIR_VALVE_MATERIAL,AIR_VALVE_LOCATION,DRAIN_SYSTEM,EXTERNAL_VENTING,STATUS,PROJECT_NO,YR,OWNER,LOCATION,COMMENTS,GIS_ENTRY_STAGE,WARRANTYDATE,CONDITION,CONDITIONDATE,YTD_COST,LIFECYCLE_COST,CRE_DATE,MOD_DATE,Latitude,Longitude
2033,,1,2,Blowoff,,1000272444,13387,1234405955,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020502,,49.110817,-122.879765
2034,,1,2,Blowoff,,1000272454,13397,1214705974,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020502,,49.111165,-122.885196
2035,,1,2,Blowoff,,1000272462,13405,1219005973,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020502,,49.111153,-122.884006
2036,,1,0,Air Valve,,1000280693,476,1327011314,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,112B AVE & 133 ST,,Initial AB,,,,,,20020423,20141231,49.207756,-122.853951
2037,,1,0,Air Valve,,1000280674,453,1358811418,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,136 ST & CRESTVIEW DR,,Initial AB,,,,,,20020423,20141231,49.209631,-122.845163
2038,,1,0,Air Valve,,1000280670,449,1357611229,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,136 ST & 112 AVE,,Initial AB,,,,,,20020423,20141231,49.206207,-122.845504
2039,,1,0,Air Valve,,1000280661,440,1353011234,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,135A ST & 112 AVE,,Initial AB,,,,,,20020423,20141231,49.206306,-122.846769
2040,,1,0,Air Valve,,1000280658,437,1328711425,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,133 ST & 114 AVE,,Initial AB,,,,,,20020423,20141231,49.209758,-122.853491
2041,,1,0,Air Valve,,1000271719,6319,1196209014,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,90 AVE & 120 ST,,Initial AB,,,,,,20020429,20141231,49.166185,-122.890166
2042,,1,0,Air Valve,,1000271717,6316,1210808847,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,121 ST & 88 AVE,,Initial AB,,,,,,20020429,20141231,49.163145,-122.886158
2043,,1,2,Blowoff,,1000274495,12032,1244507116,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020501,,49.131816,-122.876943
2044,,1,0,Air Valve,,1000271873,9522,1532708706,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,154 ST & 87 AVE,,Initial AB,,,,,,20020430,20141231,49.160474,-122.797344
2045,,1,2,Blowoff,,1000278668,13803,1343706245,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020502,,49.116034,-122.849619
2046,,1,2,Blowoff,,1000278676,13812,1289306167,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020502,,49.114640,-122.864623
2047,,1,2,Blowoff,,1000278678,13814,1289706096,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020502,,49.113356,-122.864504
2048,,1,2,Blowoff,,1000278681,13817,1308606165,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020502,,49.114595,-122.859305
2049,,1,2,Blowoff,,1000278683,13819,1312906077,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020502,,49.112994,-122.858126
2050,,1,2,Blowoff,,1000271433,7197,1492309662,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020429,,49.177797,-122.808420
2051,,1,2,Blowoff,,1000271434,7198,1487609887,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020429,,49.181876,-122.809704
2052,,1,2,Blowoff,,1000271480,5950,1227409281,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020429,,49.171005,-122.881553
2053,,1,2,Blowoff,,1000271572,6086,1222009091,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020429,,49.167561,-122.883058
2054,,1,2,Blowoff,,1000271579,6098,1248409184,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020429,,49.169242,-122.875770
2055,,1,2,Blowoff,,1000271591,6116,1270609097,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020429,,49.167662,-122.869626
2056,,1,2,Blowoff,,1000271667,6230,1222709168,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020429,,49.168965,-122.882858
2057,,1,2,Blowoff,,1000271672,6238,1241509377,,CO,,,,50,,,DI,,,50,,,,,,,,,In Service,,2008,Surrey,,,Initial AB,,,,,,20020429,20090728,49.172731,-122.877644
2058,,1,2,Blowoff,,1000271696,6282,1259508931,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020429,,49.164666,-122.872708
2059,,1,2,Blowoff,,1001077670,,1491410887,150,PVC,,,,50,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20090109,20090109,49.199971,-122.808584
2060,,1,2,Blowoff,,1001077671,,1491410880,150,PVC,,,,50,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20090109,20090109,49.199840,-122.808585
2061,,1,2,Blowoff,,1001077672,,1589010827,150,PVC,,,,50,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20090109,20090109,49.198829,-122.781629
2062,,1,0,Air Valve,,1000271715,6314,1221008847,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,122 ST & 88 AVE,,Initial AB,,,,,,20020429,20141231,49.163147,-122.883339
2063,,1,2,Blowoff,,1000813156,,1644705923,,,,,,50,,,,,,,,,,,,,,,In Service,7804-0152-00,2006,Surrey,,,Final AB,,,,,,20061122,20101026,49.110055,-122.766682
2064,,1,2,Blowoff,,1001168211,,1569209442,,,,,,,,,,,,,,,,,,,,,In Service,7887-2160,1991,Surrey,,,Final AB,,,,,,20100722,20100722,49.173787,-122.787220
2065,,1,0,Air Valve,,1000271714,6310,1223608855,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,123 ST & 88 AVE,,Initial AB,,,,,,20020429,20141231,49.163298,-122.882608
2066,,1,0,Air Valve,,1000271877,9526,1556108631,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,MARGATE PL & 86 AVE,,Initial AB,,,,,,20020430,20141231,49.159118,-122.790886
2067,,1,0,Air Valve,,1000271694,6280,1250008933,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,125 ST & 89 AVE,,Initial AB,,,,,,20020429,20141231,49.164697,-122.875342
2068,,1,2,Blowoff,,1000836627,,1594908072,,,,,,50,,,,,,,,,,,,,,,In Service,7805-0229-00,2006,Surrey,,,Final AB,,,,,,20071102,20090520,49.148984,-122.780235
2069,,1,0,Air Valve,,1000279188,14538,1681006333,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020502,20080312,49.117459,-122.756632
2070,,1,2,Blowoff,,1000260708,21473,1475708159,,,,,,50,,,,,,,,,,,,,,,In Service,7896-0094-03,2001,Surrey,,,Final AB,,,,,,20021029,,49.150605,-122.813097
2071,,1,2,Blowoff,,1000260709,21474,1471308158,,,,,,50,,,,,,,,,,,,,,,In Service,7896-0094-03,2001,Surrey,,,Final AB,,,,,,20021029,,49.150599,-122.814317
2072,,1,2,Blowoff,,1000260720,21485,1465508375,,,,,,50,,,,,,,,,,,,,,,In Service,7896-0095-00,2000,Surrey,,,Final AB,,,,,,20021030,,49.154528,-122.815899
2073,,1,2,Blowoff,,1000260733,21753,1455208134,,,,,,50,,,,,,,,,,,,,,,In Service,7801-0011-00,2002,Surrey,,,Final AB,,,,,,20030402,20071221,49.150160,-122.818766
2074,,1,0,Air Valve,,1000267642,4072,1337009918,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,98B AVE & 134 ST,,Initial AB,,,,,,20020425,20141231,49.182497,-122.851272
2075,,1,2,Blowoff,,1000261375,20065,1577410925,,,,,Gate,50,,,,,,,,,,,,,,,In Service,7897-0240-00,1999,Surrey,,,Final AB,,,,,,20020507,20081028,49.200609,-122.784821
2076,,1,2,Blowoff,,1000261378,20070,1583911087,,,,,Gate,50,,,,,,,,,,,,,,,In Service,7897-0240-00,1999,Surrey,,,Final AB,,,,,,20020507,20081028,49.203544,-122.783023
2077,,1,2,Blowoff,,1000261387,20686,1584611172,,,,,Ball,50,,,,,,,,,,,,,,,In Service,7899-0209-00,2000,Surrey,,,Final AB,,,,,,20020905,20081031,49.205069,-122.782817
2078,,1,2,Blowoff,,1000261395,21568,1523211148,,,,,Gate,50,,,,,,,,,,,,,,,In Service,7899-0235-00,2002,Surrey,,,Final AB,,,,,,20030114,20081027,49.204675,-122.799769
2079,,1,2,Blowoff,,1000261396,21632,1593611093,,,,,Gate,50,,,,,,,,,,,,,,,In Service,7800-0351-00,2002,Surrey,,,Final AB,,,,,,20030227,20081028,49.203635,-122.780348
2080,,1,2,Blowoff,,1000261411,23534,1576310867,,,,,Gate,50,,,,,,,,,,,,,,,In Service,7802-0180-00,2004,Surrey,,,Final AB,,,,,,20050301,20081028,49.199561,-122.785140
2081,,1,2,Blowoff,,1000261420,2391,1584111182,,,,,,50,,,,,,,,,,,,,,,Abandoned,7899-0209-00,2000,Surrey,,SEE W-014-145,Final AB,,,,,,20020424,,49.205249,-122.782955
2082,,1,2,Blowoff,,1000261448,23537,1576410900,,,,,Gate,50,,,,,,,,,,,,,,,In Service,7802-0180-00,2004,Surrey,,,Final AB,,,,,,20050301,20081028,49.200153,-122.785102
2083,,1,2,Blowoff,,1000261457,23754,1564010981,,,,,Gate,50,,,,,,,,,,,,,,,In Service,7802-0362-00,2005,Surrey,,,Final AB,,,,,,20050912,20081027,49.201625,-122.788524
2084,,1,2,Blowoff,,1000261536,2532,157711102,,,,,,50,,,,,,,,,,,,,,,In Service,,2002,Surrey,,SEE W-014-138,,,,,,,20020424,,49.202468,-122.784916
2085,,1,0,Air Valve,,1000267653,4089,1349609866,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,135A ST & 98B AVE,,Initial AB,,,,,,20020425,20141231,49.181544,-122.847804
2086,,1,2,Blowoff,,1000262800,23217,1719010092,,,,,,50,,,,,,,,,,,,,,,In Service,7802-0115-00,2004,Surrey,,,Final AB,,,,,,20040713,20090112,49.185462,-122.745796
2087,,1,2,Blowoff,,1000262805,23222,1717110071,,,,,,50,,,,,,,,,,,,,,,In Service,7802-0115-00,2004,Surrey,,,Final AB,,,,,,20040713,,49.185079,-122.746328
2088,,1,2,Blowoff,,1000262807,23224,1719910059,,,,,,50,,,,,,,,,,,,,,,In Service,7802-0115-00,2004,Surrey,,,Final AB,,,,,,20040713,,49.184868,-122.745552
2089,,1,0,Air Valve,,1000267651,4087,1347109866,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,135 ST & 98 AVE,,Initial AB,,,,,,20020425,20141231,49.181541,-122.848497
2090,,1,0,Air Valve,,1000267646,4078,1351109918,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,135A ST & 98B AVE,,Initial AB,,,,,,20020425,20141231,49.182492,-122.847391
2091,,1,2,Blowoff,,1001159251,,1590010206,,,,,,,,,,,,,,,,,,,,,In Service,7803-0192-00,2006,Surrey,,,Final AB,,,,,,20100511,20100511,49.187601,-122.781399
2092,,1,2,Blowoff,,1001155109,,1906309045,,,,,,50,,,,,,,,,,,,,,,In Service,7809-0248-00,2010,Surrey,,,Final AB,,,,,,20100413,20100608,49.166388,-122.694223
2093,,0,0,Air Valve,,1000271598,6126,1276809223,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Final AB,,,,,,20020429,20100609,49.169928,-122.867916
2094,,0,0,Air Valve,,1000271599,6127,1276809255,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Final AB,,,,,,20020429,20100609,49.170520,-122.867916
2095,,1,2,Blowoff,,1000270671,15798,1921305862,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020502,,49.108783,-122.690449
2096,,1,2,Blowoff,,1000270678,15805,1958605617,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020502,,49.104314,-122.680201
2097,,1,2,Blowoff,,1000270695,15822,1953306070,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020502,,49.112524,-122.681591
2098,,1,2,Blowoff,,1000270733,15861,1952405679,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020502,,49.105453,-122.681901
2099,,1,2,Blowoff,,1000270809,3524,1222110164,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020425,,49.186980,-122.882986
2100,,1,2,Blowoff,,1000270973,3776,1207410066,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020425,,49.185205,-122.887031
2101,,1,2,Blowoff,,1000271067,3925,1272109970,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020425,,49.183459,-122.869194
2102,,1,2,Blowoff,,1000271072,3933,1236310366,,CO,,,,50,,,DI,,,50,,,,,,,,,In Service,,2008,Surrey,,,Initial AB,,,,,,20020425,20090728,49.190636,-122.879046
2103,,1,2,Blowoff,,1000271084,3954,1213010202,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020425,,49.187672,-122.885472
2104,,1,2,Blowoff,,1000275442,16970,1435203048,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020502,,49.058136,-122.824595
2105,,1,2,Blowoff,,1000275445,16973,1409602882,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020502,,49.055155,-122.831674
2106,,1,2,Blowoff,,1000275449,16978,1416002889,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020502,,49.055268,-122.829902
2107,,1,2,Blowoff,,1000275450,16979,1392002661,,CO,,,,50,,,,,,50,,,,,,,,,In Service,,2008,Surrey,,,,,,,,,20020502,20090115,49.051160,-122.836518
2108,,1,2,Blowoff,,1000280999,7428,1371211472,,,,,,100,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020429,,49.210602,-122.841728
2109,,1,2,Blowoff,,1000281000,7430,1388811572,,,,,,150,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020429,,49.212399,-122.836879
2110,,1,2,Blowoff,,1000281001,7431,1408211634,,,,,,100,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020429,,49.213523,-122.831516
2111,,1,2,Blowoff,,1000281003,7433,1434911316,,,,,,150,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020429,,49.207744,-122.824145
2112,,1,2,Blowoff,,1000281035,12149,1288007019,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020501,,49.130059,-122.864930
2113,,1,0,Air Valve,,1000261145,8365,1208708323,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,121 ST & 83 AVE,,Initial AB,,,,,,20020429,20141231,49.153678,-122.886758
2114,,1,0,Air Valve,,1000261136,8356,1224908499,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,122A ST & 84A AVE,,Initial AB,,,,,,20020429,20141231,49.156854,-122.882276
2115,,1,0,Air Valve,,1000261134,8354,1225008575,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,123 ST & 85 AVE,,Initial AB,,,,,,20020429,20141231,49.158224,-122.882247
2116,,1,0,Air Valve,,1000261067,8464,1202108312,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,121 ST & 83 AVE,,Initial AB,,,,,,20020429,20141231,49.153469,-122.888576
2117,,1,2,Blowoff,,1000272464,13407,1228006025,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020502,,49.112080,-122.881515
2118,,1,2,Blowoff,,1000272465,13408,1226506125,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020502,,49.113885,-122.881931
2119,,1,2,Blowoff,,1000272469,13412,1224105980,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020502,,49.111269,-122.882593
2120,,1,2,Blowoff,,1000272471,13414,1208106093,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020502,,49.113315,-122.887009
2121,,1,2,Blowoff,,1000272504,13453,1253005776,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020502,,49.107576,-122.874636
2122,,1,2,Blowoff,,1000272509,13458,1248505777,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020502,,49.107593,-122.875879
2123,,1,2,Blowoff,,1000272510,13461,1244506059,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020502,,49.112698,-122.876966
2124,,1,2,Blowoff,,1000272513,13465,1224906194,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020502,,49.115146,-122.882374
2125,,1,2,Blowoff,,1000264907,17779,1792802372,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.045716,-122.726217
2126,,1,2,Blowoff,,1000264952,17635,1737902811,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.053702,-122.741266
2127,,1,2,Blowoff,,1000264953,17636,1736402646,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.050714,-122.741714
2128,,1,2,Blowoff,,1000264954,17637,1723602635,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.050527,-122.745228
2129,,1,2,Blowoff,,1000264955,17638,1723202690,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.051520,-122.745350
2130,,1,2,Blowoff,,1000264961,17644,1744502766,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.052885,-122.739469
2131,,1,2,Blowoff,,1000264966,17649,1717102725,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.052150,-122.747010
2132,,1,1,Blowdown,,1000264979,17663,1759902740,,,,,,,,,,,,,,,,,,,,,Abandoned,,,Surrey,,,,,,,,,20020503,,49.052402,-122.735228
2133,,1,2,Blowoff,,1000265002,17688,1691302670,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.051170,-122.754110
2134,,1,2,Blowoff,,1000265003,17689,1700002670,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.051173,-122.751733
2135,,1,2,Blowoff,,1000265019,17705,1758703073,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020503,,49.058431,-122.735536
2136,,1,2,Blowoff,,1000260906,9201,1503008298,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020430,,49.153111,-122.805574
2137,,1,2,Blowoff,,1000260911,9206,1512808241,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020430,,49.152071,-122.802874
2138,,1,2,Blowoff,,1000260912,9207,1513908218,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020430,,49.151665,-122.802568
2139,,1,2,Blowoff,,1000260920,9215,1513408346,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020430,,49.153979,-122.802692
2140,,1,2,Blowoff,,1000260925,9220,1513608384,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020430,,49.154656,-122.802634
2141,,1,2,Blowoff,,1000260935,9230,1513908175,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020430,,49.150882,-122.802553
2142,,1,2,Blowoff,,1000260940,9235,1483108804,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020430,,49.162272,-122.811030
2143,,1,2,Blowoff,,1000260947,8521,1276208461,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020429,,49.156157,-122.868130
2144,,1,2,Blowoff,,1000260962,8536,1220408086,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020429,,49.149371,-122.883521
2145,,1,2,Blowoff,,1000260972,9086,1505808759,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020430,,49.161453,-122.804760
2146,,1,2,Blowoff,,1001126281,,1365909681,,CO,,,,50,,,DI,,,50,,,,,,,,,In Service,7806-0275-00,2009,Surrey,,,Final AB,,,,,,20090623,20090623,49.178200,-122.843305
2147,,1,2,Blowoff,,1001126343,,1582608645,,CO,,,,50,,,DI,,,50,,,,,,,,,In Service,7807-0281-00,2009,Surrey,,,Final AB,,,,,,20090623,20090623,49.159352,-122.783579
2148,,1,2,Blowoff,,1001168212,,1520909390,,,,,,,,,,,,,,,,,,,,,In Service,7885-0403,1988,Surrey,,,Final AB,,,,,,20100722,20100722,49.172860,-122.800543
2149,,1,2,Blowoff,,1001169629,,1704406046,,,,,,50,,,,,,,,,,,,,,,In Service,7807-0317-00,2010,Surrey,,,Final AB,,,,,,20100812,20100812,49.112250,-122.750205
2150,,1,0,Air Valve,,1000271869,9518,1523708750,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,152A ST & 87A AVE,,Initial AB,,,,,,20020430,20141231,49.161274,-122.799816
2151,,1,2,Blowoff,,1000272146,9809,1531108388,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020430,20131115,49.154717,-122.797815
2152,,1,2,Blowoff,,1001419044,,1910406682,,,,,,50,,,,,,,,,,,,,,,In Service,7811-0124-00,2013,Surrey,,,Final AB,,,,,,20120724,20131118,49.123625,-122.693360
2153,,1,0,Air Valve,,1001147573,,1358401563,,,,,,50,,,,,,,,,,,,,,,Abandoned,,1951,Surrey,,,,,,,,,20100125,20100125,49.031295,-122.845831
2154,,1,2,Blowoff,,1000278733,13870,1350006062,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020502,20100126,49.112706,-122.847901
2155,,1,2,Blowoff,,1001604200,,1394506492,,,,,,50,,,,,,,,,,,,,,,In Service,7812-0018-00,2013,Surrey,,,Final AB,,,,,,20131017,20131017,49.120471,-122.835619
2156,,1,0,Air Valve,,1000271838,23686,1258009519,,,,,,,,,,,,,,200,,,,,,,In Service,1299-6130-00,2006,Surrey,95 AVE & 126 ST,,Final AB,,,,,,20050707,20141231,49.175298,-122.873089
2157,,1,0,Air Valve,,1000271676,6246,1251109556,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,95 AVE & 125A ST,,Initial AB,,,,,,20020429,20141231,49.175977,-122.874998
2158,,1,2,Blowoff,,1000261400,22169,1579111084,,,,,Gate,50,,,,,,,,,,,,,,,In Service,,2008,Surrey,,,Initial AB,,,,,,20030529,20081028,49.203487,-122.784361
2159,,1,2,Blowoff,,1000261415,2384,1554910980,,,,,Ball,50,,,,,,,,,,,,,,,In Service,,2008,Surrey,,,Initial AB,,,,,,20020424,20081031,49.201624,-122.791048
2160,,1,1,Blowdown,,1000261431,,1532510622,,,,,,300,,,,,,,,,,,,,,,In Service,W004,1980,Surrey,,,,,,,,,20060628,20090309,49.195158,-122.797252
2161,,1,2,Blowoff,,1000261445,2129,1594910626,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020424,,49.195189,-122.780039
2162,,1,2,Blowoff,,1000261482,,1522310988,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20060628,20060802,49.201783,-122.800056
2163,,1,2,Blowoff,,1000261484,2444,1543610626,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020424,,49.195221,-122.794185
2164,,1,2,Blowoff,,1000261485,2446,1557310623,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020424,,49.195150,-122.790398
2165,,1,2,Blowoff,,1000261486,2451,1553910713,,,,,Ball,50,,,,,,,,,,,,,,,In Service,,2008,Surrey,,,Initial AB,,,,,,20020424,20081031,49.196786,-122.791336
2166,,1,2,Blowoff,,1000261498,2471,1535511173,,,,,,,,,,,,,,,,,,,,,In Service,,2008,Surrey,,,Initial AB,,,,,,20020424,20081027,49.205122,-122.796377
2167,,1,2,Blowoff,,1000261501,2475,1538911174,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020424,,49.205129,-122.795457
2168,,1,2,Blowoff,,1000261502,2476,1594611178,,,,,Ball,50,,,,,,,,,,,,,,,In Service,,2008,Surrey,,,Initial AB,,,,,,20020424,20081031,49.205184,-122.780066
2169,,1,0,Air Valve,,1000271664,6226,1229609440,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,123A ST & IONA PL,,Initial AB,,,,,,20020429,20141231,49.173872,-122.880942
2170,,1,0,Air Valve,,1000265242,16813,1339802928,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,WOODCREST DR & BALSAM CR,,Initial AB,,,,,,20020502,20141231,49.056000,-122.850875
2171,,1,0,Air Valve,,1000279556,17349,1469603013,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,31 AVE & 147 ST,,Initial AB,,,,,,20020503,20141231,49.057497,-122.815129
2172,,1,2,Blowoff,,1000263208,23254,1556103756,,,,,,50,,,,,,,,,,,,,,,In Service,7801-0125-00,2004,Surrey,,,Final AB,,,,,,20040804,,49.070892,-122.791272
2173,,1,2,Blowoff,,1000262349,20061,1334201381,,,,,,50,,,,,,,,,,,,,,,In Service,,2002,Surrey,,,,,,,,,20020506,,49.028020,-122.852500
2174,,1,2,Blowoff,,1000262350,21211,1316101409,,,,,,50,,,,,,,,,,,,,,,In Service,7800-0151-00,2001,Surrey,,,Final AB,,,,,,20020924,,49.028520,-122.857472
2175,,0,0,Air Valve,,1000267425,10816,1316007625,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,132 ST & 76 AVE,,Initial AB,,,,,,20020501,20150105,49.141005,-122.857175
2176,,1,0,Air Valve,,1000268688,16044,1466805565,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,55A AVE & BAKERVIEW DR,,Initial AB,,,,,,20020502,20180323,49.103682,-122.815734
2177,,1,0,Air Valve,,1000268686,16042,1466405565,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,55A AVE & BAKERVIEW DR,,Initial AB,,,,,,20020502,20180323,49.103671,-122.815841
2178,,1,0,Air Valve,,1000276907,6477,1356109234,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020429,20080312,49.170112,-122.846032
