,AAS_ID,COMMENTS,CONDITION,CONDITIONDATE,CRE_DATE,DATE_CLOSED,DATE_CONSTRUCTED,DESCRIPTION,DESIGNATION,DISASTER_RESPONSE_ROUTE,FACILITYID,GCNAME,GCPREDIR,GCROADS,GCSUFDIR,GCTYPE,GIS_ENTRY_STAGE,GREENWAY,INSERVICE_COST,INSERVICE_DATE,LEFTFROM,LEFTTO,LEGACYID,LIFECYCLE_COST,LOCATION,MAINTENANCE_RESPONSIBILITY,MAJOR_ROAD_NETWORK,MAP_PAGE,MATERIAL,MOD_DATE,NO_LANE,OPERATING_LOCATION,OPERATING_LOCATION_TYPE,OPERATIONAL_RESPONSIBILITY,OWNER,PARK_LEGACY_ID,PARK_OWNERSHIP,PAVING_DATE,PROJECT_NO,RD_CLASS,RIGHTFROM,RIGHTTO,ROADCODE,ROAD_CENTRELINE_TYPE,ROAD_CENTRELINE_TYPE2,ROAD_NAME,ROW_WIDTH,SPEED,STATUS,STATUS_DATE,STATUS_PARKS,STREETSWEEPING_ROUTE,STRUCTURES_INSPECTION_ROUTE,TRUCK_ROUTE,WARRANTYDATE,WARRANTY_PROVIDER,WORK_ASSIGNMENT,YR,YRS_LIFE_EXPECTANCY,YTD_COST
265,400,,,,19870917,,,,,None,1000980695,127A,,127A ST,,ST,,,,,9451,9527,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,9452,9528,12750,0,Road,127A St,,50,Open,,,,,,,,,1972,,
266,400,,,,20020628,,,,,None,1000982124,,,,,,,,,,,,,,,Engineering,No,,Asphalt,20171206,1,,,Engineering,Surrey,,,,,Local,,,,4,Access Lane,,,,Open,,,,,,,,,1972,,
267,679,,,,19870918,,,,,None,1000973486,126,,126 ST,,ST,,,,,9601,9649,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,9602,9648,12600,0,Road,126 St,,50,Open,,,,,,,,,1966,,
268,651,,,,19870814,,,,,None,1000978069,MARINE,,MARINE DR,,DR,,,,,12971,12999,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,12970,12998,01355,0,Road,Marine Dr,24,50,Open,,,,,,,,,1971,,
269,727,,,,19870814,,,,,None,1000975931,128,,128 ST,,ST,,,,,1501,1549,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,1502,1548,12800,0,Road,128 St,24,50,Open,,,,,,,,,1972,,
270,727,,,,19870814,,,,,None,1000976630,14A,,14A AVE,,AVE,,,,,12901,12945,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,12902,12946,01450,0,Road,14A Ave,,50,Open,,,,,,,,,1972,,
271,727,,,,19870814,,,,,None,1000976635,14A,,14A AVE,,AVE,,,,,12947,12969,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,12948,12968,01450,0,Road,14A Ave,,50,Open,,,,,,,,,1972,,
272,727,,,,19870814,,,,,None,1000978831,14A,,14A AVE,,AVE,,,,,12971,12999,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,12970,12998,01450,0,Road,14A Ave,,50,Open,,,,,,,,,1972,,
273,608,,,,20060914,,,,,None,1000983944,128,,128 ST,,ST,,,,,2001,2101,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,2002,2102,12800,0,Road,128 St,24,50,Open,,,,,,,,,2006,,
274,608,,,,20060914,,,,,None,1000981410,128,,128 ST,,ST,,,,,2101,2199,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,2102,2198,12800,0,Road,128 St,24,50,Open,,,,,,,,,2006,,
275,689,,,,19881018,,,,,None,1000982163,24,,24 AVE,,AVE,,,,,12801,12949,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,12802,12948,02400,0,Road,24 Ave,24,50,Open,,,,,,,,,1974,,
276,293,,,,19870818,,,,,None,1000978875,56,,56 AVE,,AVE,,,,,12851,12899,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,12852,12898,05600,0,Road,56 Ave,20,50,Open,,,,,,,,,2015,,
277,312,,,,19981008,20050915,20030612,,,None,1000978524,60,,60 AVE,,AVE,,,,,12901,12969,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,12902,12968,06000,0,Road,60 Ave,24,50,Open,,,,,,,,,2004,,
278,686,,,,19950706,,,,,None,1000984874,128A,,128A ST,,ST,,,,,6501,6599,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,6502,6598,12850,0,Road,128A St,,50,Open,,,,,,,,,1988,,
279,452,,,,19870901,,,,,None,1000980618,129,,129 ST,,ST,,,,,6651,6749,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,6652,6748,12900,0,Road,129 St,,50,Open,,,,,,,,,1982,,
280,452,,,,19870901,,,,,None,1000982126,66A,,66A AVE,,AVE,,,,,12901,12999,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,12902,12998,06650,0,Road,66A Ave,,50,Open,,,,,,,,,1984,,
281,209,,,,19870903,,,,,None,1000979997,73,,73 AVE,,AVE,,,,,12871,12899,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,12872,12898,07300,0,Road,73 Ave,,50,Open,,,,,,,,,1978,,
282,204,,,,19870921,,,,,None,1000976857,98,,98 AVE,,AVE,,,,,13001,13049,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,13002,13048,09800,0,Road,98 Ave,,50,Open,,,,,,,,,1982,,
283,722,,,,19870928,,,,,None,1000980724,130,,130 ST,,ST,,,,,10651,10699,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,10652,10698,13000,0,Road,130 St,,50,Open,,,,,,,,,1963,,
284,722,,,,19870928,,,,,None,1000976434,130,,130 ST,,ST,,,,,10601,10649,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,10602,10648,13000,0,Road,130 St,,50,Open,,,,,,,,,1963,,
285,388,,,,19870928,,,,,None,1000978278,106,,106 AVE,,AVE,,,,,13001,13149,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,13002,13148,10600,0,Road,106 Ave,,50,Open,,,,,,,,,1963,,
286,422,,,,19870813,,,,,None,1000980667,20,,20 AVE,,AVE,,,,,13101,13169,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,13102,13168,02000,0,Road,20 Ave,24,50,Open,,,,,,,,,1987,,
287,726,,,,19870814,,,,,None,1000973551,20A,,20A AVE,,AVE,,,,,13171,13193,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,13172,13194,02050,0,Road,20A Ave,,50,Open,,,,,,,,,1987,,
288,588,,,,19900326,,,,,None,1000982983,80,,80 AVE,,AVE,,,,,13201,13299,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,13202,13298,08000,0,Road,80 Ave,30,50,Open,,,,,Truck Routes,,,,1973,,
289,683,,,,19900326,,,,,None,1000985566,81,,81 AVE,,AVE,,,,,13201,13249,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,13202,13248,08100,0,Road,81 Ave,,50,Open,,,,,,,,,1973,,
290,565,,,,19961107,,,,,None,1000976547,81A,,81A AVE,,AVE,,,,,13225,13249,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,13240,13256,08150,0,Road,81A Ave,,50,Open,,,,,,,,,1984,,
291,301,Truck Route restricted to 7:00am to 6:00pm,,,19890203,,,,,None,1000982424,132,,132 ST,,ST,,,,,8801,8899,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,8802,8898,13200,0,Road,132 St,30,50,Open,,,,,Truck Routes with Restrictions,,,,1988,,
292,710,,,,19890109,,,,,None,1000984730,EDINBURGH,,EDINBURGH DR,,DR,,,,,8951,8999,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,8952,8998,13142,0,Road,Edinburgh Dr,,50,Open,,,,,,,,,1976,,
293,301,,,,19890203,,,,,None,1000981864,89,,89 AVE,,AVE,,,,,13201,13269,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,13202,13268,08900,0,Road,89 Ave,,50,Open,,,,,,,,,1973,,
294,677,,,,20020807,,,,,None,1000985596,115,,115 AVE,,AVE,,,,,13101,13199,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,13102,13198,11500,0,Road,115 Ave,24,50,Open,,,,,,,,,2004,,
295,676,,,,19900726,,,,,None,1000977068,134,,134 ST,,ST,,,,,2001,2049,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,2002,2048,13400,0,Road,134 St,,50,Open,,,,,,,,,1991,,
296,661,,,,19870813,,,,,None,1000974165,132,,132 ST,,ST,,,,,2801,2853,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,2802,2852,13200,0,Road,132 St,24,50,Open,,,,,,,,,2016,,
297,632,,,,19870813,,,,,None,1000975540,28,,28 AVE,,AVE,,,,,13301,13399,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,13302,13398,02800,0,Road,28 Ave,24,50,Open,,,,,,,,,2016,,
298,486,,,,19870818,,,,,None,1000975076,132A,,132A ST,,ST,,,,,5551,5599,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,5552,5598,13250,0,Road,132A St,,50,Open,,,,,,,,,1990,,
299,491,,,,19880216,,,,,None,1000983562,133,,133 ST,,ST,,,,,5951,5969,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,5952,5968,13300,0,Road,133 St,,50,Open,,,,,,,,,1998,,
300,339,,,,19870901,,,,,None,1000975612,72,,72 AVE,,AVE,,,,,13401,13473,,,,Engineering,No,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,13402,13474,07200,0,Road,72 Ave,30,50,Open,,,,,Truck Routes,,,,1965,,
301,319,,,,19870903,,,,,None,1000975500,134,,134 ST,,ST,,,,,7601,7699,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,7602,7698,13400,0,Road,134 St,24,50,Open,,,,,,,,,1975,,
302,565,,,,19870904,,,,,None,1000983743,82B,,82B AVE,,AVE,,,,,13351,13399,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,13350,13398,08270,0,Road,82B Ave,,50,Open,,,,,,,,,1987,,
303,89,,,,19890203,,,,Translink,Secondary,1000980727,88,,88 AVE,,AVE,,,,,13351,13449,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,13352,13448,08800,0,Road,88 Ave,30,50,Open,,,TRANSLINK - T2 CURBS,,Truck Routes,,,,1973,,
304,545,,,,19870916,20050915,20030612,,,None,1000974501,134,,134 ST,,ST,,,,,9517,9531,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,9516,9530,13400,0,Road,134 St,27,50,Open,,,,,,,,,1973,,
305,660,,,,19920409,,,,,None,1000973296,UNIVERSITY,,UNIVERSITY DR,,DR,,,,,10901,10953,,,,Engineering,No,,Asphalt,20171206,5,,,Engineering,Surrey,,,,,Arterial,10902,10954,13402,0,Road,University Dr,27,50,Open,,,,,,,,,1994,,
306,631,,,,20060817,,,,,None,1000979600,136,,136 ST,,ST,,,,,2139,2151,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,2052,2156,13600,0,Road,136 St,24,50,Open,,,,,,,,,2006,,
307,491,,,,19870901,,,,,None,1000985616,135,,135 ST,,ST,,,,,5901,5969,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,5902,5968,13500,0,Road,135 St,,50,Open,,,,,,,,,1986,,
308,370,,,,19870902,,,,,None,1000985474,68,,68 AVE,,AVE,,,,,13451,13499,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,13452,13498,06800,0,Road,68 Ave,24,50,Open,,,,,No Heavy Truck Routes,,,,1969,,
309,370,,,,19870902,,,,,None,1000985286,68,,68 AVE,,AVE,,,,,13551,13581,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,13552,13582,06800,0,Road,68 Ave,24,50,Open,,,,,No Heavy Truck Routes,,,,1973,,
310,665,,,,20011105,,,,,None,1000980741,UNIVERSITY,,UNIVERSITY DR,,DR,,,,,10251,10299,,,,Engineering,No,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,10252,10298,13402,0,Road,University Dr,27,30,Open,,,CITY CENTRE - CONTRACT CURBS,,,,,,1963,,
311,137,,,,19870928,20050915,20061030,,Translink,Secondary,1000979177,KING GEORGE,,KING GEORGE BLVD,,BLVD,,,,,10401,10449,,,,Engineering,Yes,,Asphalt,20171206,6,,,Engineering,Surrey,,,,,Arterial,10402,10448,13601,0,Road,King George Blvd,42,60,Open,,,CITY CENTRE - CONTRACT CURBS,,Dangerous Goods Routes,,,,1963,,
312,656,,,,19970424,,,,,None,1000985503,105A,,105A AVE,,AVE,,,,,13451,13499,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,13452,13498,10550,0,Road,105A Ave,32,50,Open,,,,,,,,,1989,,
313,603,,,,19890113,,,,,None,1000985225,136A,,136A ST,,ST,,,,,1851,1899,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,1852,1898,13650,0,Road,136A St,,50,Open,,,,,,,,,1988,,
314,583,,,,19950524,,,,,None,1000976335,20A,,20A AVE,,AVE,,,,,13651,13749,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,13652,13748,02050,0,Road,20A Ave,,50,Open,,,,,,,,,1994,,
315,662,,,,19950620,,,,,None,1000974040,23,,23 AVE,,AVE,,,,,13755,13799,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,13754,13798,02300,0,Road,23 Ave,,50,Open,,,,,,,,,1995,,
316,548,,,,19870902,,,,,None,1000974117,137,,137 ST,,ST,,,,,6751,6799,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,6752,6798,13700,0,Road,137 St,,50,Open,,,,,,,,,1984,,
317,548,,,,19870902,,,,,None,1000980476,67A,,67A AVE,,AVE,,,,,13701,13749,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,13702,13748,06750,0,Road,67A Ave,,50,Open,,,,,,,,,1980,,
318,548,,,,19950720,,,,,None,1000977015,138,,138 ST,,ST,,,,,6601,6669,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,6602,6668,13800,0,Road,138 St,,50,Open,,,,,,,,,1978,,
319,100,,,,19970225,,,,,None,1000982435,68,,68 AVE,,AVE,,,,,13801,13999,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,13802,13998,06800,0,Road,68 Ave,,50,Open,,,,,,,,,1987,,
320,100,,,,19870902,20050915,20061030,,,None,1000973085,138,,138 ST,,ST,,,,,6875,6899,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,6876,6898,13800,0,Road,138 St,27,50,Open,,,,,,,,,1987,,
321,674,,,,19870903,,,,,None,1000980465,138,,138 ST,,ST,,,,,7801,7849,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,7802,7848,13800,0,Road,138 St,,50,Open,,,,,,,,,1978,,
322,655,,,,19870928,,,,,None,1000980309,GROSVENOR,,GROSVENOR RD,,RD,,,,,13657,13659,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,13656,13658,11110,0,Road,Grosvenor Rd,27,50,Open,,,,,,,,,1963,,
323,671,,,,19870904,20050915,20061030,,Translink,None,1000983079,88,,88 AVE,,AVE,,,,,13951,13999,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,13952,13998,08800,0,Road,88 Ave,30,50,Open,,,TRANSLINK - T4 CURBS,,Truck Routes,,,,1973,,
324,635,,,,19870812,,,,,None,1000975475,141,,141 ST,,ST,,,,,2401,2549,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,2402,2548,14100,0,Road,141 St,,50,Open,,,,,,,,,2013,,
325,112,,,,19881005,,,,,None,1000973068,142,,142 ST,,ST,,,,,7001,7049,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,7002,7048,14200,0,Road,142 St,,50,Open,,,,,,,,,1986,,
326,501,,,,19881208,,,,,None,1000984867,141A,,141A ST,,ST,,,,,8851,8949,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,8852,8948,14150,0,Road,141A St,,50,Open,,,,,,,,,1990,,
327,501,,,,20030130,,,,,None,1000979996,141A,,141A ST,,ST,,,,,9001,9049,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,9002,9048,14150,0,Road,141A St,,50,Open,,,,,,,,,1982,,
328,501,,,,20030130,20050915,20061030,,,None,1000977073,141A,,141A ST,,ST,,,,,9051,9099,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,9052,9098,14150,0,Road,141A St,,50,Open,,,,,,,,,1992,,
329,501,,,,20030130,,,,,None,1000979134,90,,90 AVE,,AVE,,,,,14159,14199,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,14158,14198,09000,0,Road,90 Ave,,50,Open,,,,,,,,,2003,,
330,501,,,,19920824,,,,,None,1000973268,91,,91 AVE,,AVE,,,,,14151,14249,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,14152,14248,09100,0,Road,91 Ave,,50,Open,,,,,,,,,1991,,
331,600,,,,19870928,,,,,None,1000979727,PARK,,PARK DR,,DR,,,,,14037,14087,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,14038,14086,11130,0,Road,Park Dr,,50,Open,,,,,,,,,1963,,
332,600,,,,19870928,,,,,None,1000976381,PARK,,PARK DR,,DR,,,,,14187,14313,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,14186,14312,11130,0,Road,Park Dr,,50,Open,,,,,,,,,1971,,
333,680,,,,19870813,,,,,None,1000976194,NORTHCREST,,NORTHCREST DR,,DR,,,,,2601,2799,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,2602,2798,14245,0,Road,Northcrest Dr,,50,Open,,,,,,,,,2012,,
334,699,,,,20170626,,,,,None,1001937741,75A,,75A AVE,,AVE,,,,,14395,14399,1000976047,0,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,14396,14398,07550,0,Road,75A Ave,,50,Open,,,,,,,,,2006,,0
335,550,,,,20050915,20050915,20030612,,,None,1000974320,144A,,144A ST,,ST,,,,,7501,7569,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,7502,7568,14450,0,Road,144A St,,50,Open,,,,,,,,,2004,,
336,187,,,,19890919,20050915,20030612,,,None,1000973065,144,,144 ST,,ST,,,,,7723,7813,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,7724,7814,14400,0,Road,144 St,30,60,Open,,,,,,,,,1993,,
337,610,,,,19931012,,,,,None,1000972961,32,,32 AVE,,AVE,,,,,14579,14699,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,14580,14698,03200,0,Road,32 Ave,24,50,Open,,,,,,,,,1998,,
338,458,,,,20010410,,,,,None,1000977892,77,,77 AVE,,AVE,,,,,14451,14495,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,14452,14494,07700,0,Road,77 Ave,,50,Open,,,,,,,,,2000,,
339,458,,,,19980923,,,,,None,1000979555,145,,145 ST,,ST,,,,,7673,7697,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,7672,7698,14500,0,Road,145 St,,50,Open,,,,,,,,,1998,,
340,466,Offset Centreline Designation,,,20130813,,,,,None,1001608700,104A,,104A AVE,,AVE,,,,,14613,14633,1000977646,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,14614,14634,10450,0,Road,104A Ave,24,50,Open,,,,,,,,,1976,,
341,260,,,,19870925,,,,,None,1000973050,106A,,106A AVE,,AVE,,,,,14601,14799,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,14602,14798,10650,0,Road,106A Ave,,50,Open,,,,,,,,,1968,,
342,720,,,,19871020,,,,,None,1000977501,21A,,21A AVE,,AVE,,,,,14801,14855,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,14802,14854,02150,0,Road,21A Ave,,50,Open,,,,,,,,,1986,,
343,149,,,,19960416,,,,,None,1000976750,148,,148 ST,,ST,,,,,2401,2429,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,2400,2428,14800,0,Road,148 St,30,50,Open,,,,,,,,,1990,,
344,149,,,,19960416,,,,,None,1000981412,148,,148 ST,,ST,,,,,2601,2799,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,2602,2798,14800,0,Road,148 St,30,50,Open,,,,,,,,,1990,,
345,610,,,,19980519,,,,,None,1000981086,30A,,30A AVE,,AVE,,,,,14701,14773,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,14702,14772,03050,0,Road,30A Ave,,50,Open,,,,,,,,,1998,,
346,610,,,,20111027,,,,,None,1001217227,32,,32 AVE,,AVE,,,,,14579,14699,1000972961,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,14580,14698,03200,0,Road,32 Ave,24,50,Open,,,,,,,,,1998,,
347,516,,,,19990922,,,,,Primary,1000973984,56,,56 AVE,,AVE,,,,,14801,15125,,,,Mainroad,Yes,,Asphalt,20171206,4,,,Mainroad,Provincial,,,,,Provincial Highway,14802,15124,05603,0,Road,Highway 10 (56 Ave),,80,Open,,,,,Dangerous Goods Routes,,,,,,
348,539,,,,19870831,,,,,None,1000976512,148,,148 ST,,ST,,,,,5903,5949,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,5902,5948,14800,0,Road,148 St,24,50,Open,,,,,,,,,2003,,
349,519,,,,20021210,,,,,None,1000976071,147A,,147A ST,,ST,,,,,7255,7399,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,7246,7398,14750,0,Road,147A St,,50,Open,,,,,No Heavy Truck Routes,,,,2001,,
350,105,,,,19980526,,,,,None,1000972806,74,,74 AVE,,AVE,,,,,14751,14799,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,14752,14798,07400,0,Road,74 Ave,,50,Open,,,,,,,,,1999,,
351,458,,,,19970731,,,,,None,1000977007,75,,75 AVE,,AVE,,,,,14651,14669,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,14652,14668,07500,0,Road,75 Ave,,50,Open,,,,,,,,,1997,,
352,238,,,,19870903,20050915,20030612,,,None,1000984360,76,,76 AVE,,AVE,,,,,14801,14871,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,14802,14872,07600,0,Road,76 Ave,24,50,Open,,,,,,,,,1988,,
353,326,,,,19920124,,,,,None,1000978118,86,,86 AVE,,AVE,,,,,14851,14869,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,14852,14868,08600,0,Road,86 Ave,,50,Open,,,,,,,,,1988,,
354,84,,,,19890803,,,,,None,1000979564,148,,148 ST,,ST,,,,,8671,8699,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,8672,8698,14800,0,Road,148 St,24,50,Open,,,,,,,,,1990,,
355,720,,,,19871026,,,,,None,1000984306,148A,,148A ST,,ST,,,,,2151,2169,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,2142,2168,14850,0,Road,148A St,,50,Open,,,,,,,,,1986,,
356,714,,,,19881215,,,,,None,1000983316,22,,22 AVE,,AVE,,,,,15001,15049,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,15002,15048,02200,0,Road,22 Ave,,50,Open,,,,,,,,,1989,,
357,714,,,,19980601,,,,,None,1000973025,23,,23 AVE,,AVE,,,,,14851,14949,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,14852,14948,02300,0,Road,23 Ave,,50,Open,,,,,,,,,1998,,
358,606,,,,19951121,,,,,None,1000977455,150,,150 ST,,ST,,,,,2751,2799,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,2752,2798,15000,0,Road,150 St,,50,Open,,,,,,,,,1990,,
359,694,,,,20051207,20050915,20040305,,,None,1000982073,150,,150 ST,,ST,,,,,3471,3499,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,3472,3498,15000,0,Road,150 St,,50,Open,,,,,,,,,2004,,
360,694,,,,20050915,20050915,20040305,,,None,1000982609,34A,,34A AVE,,AVE,,,,,15049,15077,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,15048,15078,03450,0,Road,34A Ave,,50,Open,,,,,,,,,2004,,
361,539,,,,19960124,,,,,None,1000972711,58,,58 AVE,,AVE,,,,,14901,14999,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,14902,14998,05800,0,Road,58 Ave,24,50,Open,,,,,,,,,1997,,
362,742,,,,19870831,20050915,20030612,,,None,1000984916,150,,150 ST,,ST,,,,,6101,6199,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,6102,6198,15000,0,Road,150 St,,50,Open,,,,,,,,,2007,,
363,540,,,,20060410,,,,,None,1000974720,61,,61 AVE,,AVE,,,,,15001,15027,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,15002,15028,06100,0,Road,61 Ave,,50,Open,,,,,,,,,2006,,
364,742,,,,20100915,,,,,,1001172587,148B,,148B ST,,ST,Initial AB,,,,6201,6249,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,6202,6248,14870,0,Road,148B St,,50,Open,,,,,,,,,2011,,
365,590,,,,19930309,,,,,None,1000975913,150A,,150A ST,,ST,,,,,8301,8383,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,8302,8384,15050,0,Road,150A St,,50,Open,,,,,,,,,1992,,
366,326,,,,19880601,,,,,None,1000977448,86A,,86A AVE,,AVE,,,,,14901,14949,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,14902,14950,08650,0,Road,86A Ave,,50,Open,,,,,,,,,1988,,
