,ANCILLARYROLE,ENABLED,DETENTION_POND_TYPE,DETENTION_POND_TYPE2,FACILITYID,LEGACYID,NODE_NO,LIVE_STORAGE_CAPACITY,MAX_STORAGE_DEPTH,PEAK_DISCHARGE,STATUS,OPERATING_STATUS,YR,OWNER,PROJECT_NO,LOCATION,COMMENTS,GIS_ENTRY_STAGE,WARRANTYDATE,CONDITION,CONDITIONDATE,LAST_INSP_DATE,OPS_POND_TYPE,SPILLWAY,FENCE,CRE_DATE,MOD_DATE,LEGACY_POND_NO,LEGACY_DETAIL_REPORT,Latitude,Longitude
546,,1,0,Above Ground Municipal,1000429571,229316,1388006572,,,,,,1983,Surrey,3486,,,Final AB,,,,,,,,20060629,,0305,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0305.pdf,49.121935,-122.837399
547,,1,0,Above Ground Municipal,1000429572,229317,1408706553,,,,,,1982,Surrey,A-019,,,Final AB,,,,,,,,20060629,,0306,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0306.pdf,49.121571,-122.831686
548,,1,0,Above Ground Municipal,1000429573,229318,1365406538,,,,In Service,Open,1982,Surrey,A-467,,,Final AB,,,,,,,,20060629,,0546,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0546.pdf,49.121315,-122.843636
549,,1,0,Above Ground Municipal,1000429574,229319,1386906537,,,,,,1991,Surrey,7889-0575-00,,,Final AB,,,,,,,,20060629,,0304,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0304.pdf,49.121297,-122.837703
550,,1,0,Above Ground Municipal,1001408496,,1223607563,,,,In Service,Open,1988,Surrey,7886-4892-00,,,Final AB,,,,,,,,20120417,20140722,0312,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0312.pdf,49.139920,-122.882668
551,,1,3,Below Ground Private,1001408505,,1205007834,,,,,,,Surrey,,,,,,,,,,,,20120417,20140722,0322,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0322.pdf,49.144833,-122.887790
552,,1,0,Above Ground Municipal,1000429583,370745,1314108638,885,,,In Service,Open,1999,Surrey,5097-134,,,Final AB,,,,,,,,20030108,,no_id3p41,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/no_id3p41.pdf,49.159339,-122.857656
553,,1,4,Unknown,1000429584,,1354308092,,,,,,,Surrey,,,,Final AB,,,,,,,,20060629,20060802,,,49.149448,-122.846610
554,,1,0,Above Ground Municipal,1000429586,370769,1517906534,2900,,1.43,In Service,Open,1999,Surrey,7898-0110-00,,,Final AB,,,,,,,,20050321,,no_id2p63,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/no_id2p63.pdf,49.121182,-122.801589
555,,1,0,Above Ground Municipal,1000429589,317885,1417302853,,,,In Service,Open,1990,Surrey,7887-3087,,,Final AB,,,,,,,,20060629,,0023,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0023.pdf,49.054612,-122.829540
556,,1,2,Below Ground Municipal,1000813236,,1307806743,,,,In Service,Open,1983,Surrey,A-417,,,Final AB,,,,,,,,20061123,20061123,,,49.125051,-122.859491
557,,1,2,Below Ground Municipal,1000801587,,1437007625,,,,In Service,Open,2006,Surrey,7804-0202-00,,,Final AB,,,,,,,,20060926,20060926,,,49.140964,-122.823819
558,,1,3,Below Ground Private,1001608368,,1879606169,,,,In Service,Open,2013,Private,7810-0276-00,,,Final AB,,,,,,,,20130809,20130809,,,49.114370,-122.701905
559,,1,3,Below Ground Private,1001798523,,1369706224,,,,In Service,Open,2014,Private,7806-0338-00,,,Initial AB,,,,,,,,20141203,20141203,,,49.115633,-122.842457
560,,1,2,Below Ground Municipal,1000860749,,1336209231,,,,In Service,Open,1978,Surrey,9066,,,Final AB,,,,,,,,20081013,20150107,,,49.170059,-122.851530
561,,1,0,Above Ground Municipal,1001408202,,1415910180,,,,,,,Surrey,,,,,,,,,,,,20120416,20150107,no_id1p22,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/no_id1p22.pdf,49.187210,-122.829473
562,,1,2,Below Ground Municipal,1001816256,,1910103443,,,,In Service,Open,2015,Surrey,7812-0159-00,,,Final AB,,,,,,,,20160704,20160704,,,49.065020,-122.693796
563,,1,0,Above Ground Municipal,1001220476,,1468703092,,,,In Service,Open,1997,Surrey,4896-5110-00,3132 Semiahmoo Trail,,Final AB,,,,,,,,20111115,20170202,no_id1p113,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/no_id1p113.pdf,49.058922,-122.815376
564,,1,0,Above Ground Municipal,1001913306,,1665303147,,,,In Service,Open,2016,Surrey,7811-0223-00,,,Initial AB,,,,,,,,20170315,20170315,,,49.059808,-122.761224
565,,1,2,Below Ground Municipal,1001816255,,1910003443,,,,In Service,Open,2015,Surrey,7812-0159-00,,,Final AB,,,,,,,,20160704,20160704,,,49.065020,-122.693824
566,,1,0,Above Ground Municipal,1000429577,138568,1255808216,,,,In Service,Open,2004,Surrey,7802-0271-00,,,Final AB,,,,,,,,20180124,20180124,0675,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0675.pdf,49.151717,-122.873772
567,,1,2,Below Ground Municipal,1001843963,,1905203581,,,,In Service,Open,2017,Surrey,7814-0294-00,,,Initial AB,,,,,,,,20180215,20180215,,,49.067520,-122.695129
568,,1,3,Below Ground Private,1001839855,,1561502552,,,,In Service,Open,2015,Private,7812-0093-00,,,Final AB,,,,,,,,20150921,20150921,,,49.049105,-122.789876
569,,1,3,Below Ground Private,1001820728,,1647811326,,,,In Service,Open,2014,Provincial,SFPR Seg. 8,,,Final AB,,,,,,,,20150429,20150429,,,49.207839,-122.765354
570,,1,3,Below Ground Private,1001820729,,1647711326,,,,In Service,Open,2014,Provincial,SFPR Seg. 8,,,Final AB,,,,,,,,20150429,20150429,,,49.207828,-122.765374
571,,1,3,Below Ground Private,1001597225,,1232810101,,,,In Service,Open,,Private,7809-0124-00,,5.17mX1.83mX0.914m,Final AB,,,,,,,,20130528,20150615,,,49.185836,-122.880034
572,,1,0,Above Ground Municipal,1001838198,,1285702227,,,,,,,Surrey,,,,,,,,,,,,20150911,,,,49.043338,-122.865802
573,,1,0,Above Ground Municipal,1001840130,,1522105118,,,,In Service,Open,2015,Surrey,1708-3080-00,,,Initial AB,,,,,,,,20150923,20150923,,,49.095552,-122.800536
574,,1,2,Below Ground Municipal,1001728402,,1497607030,,,,In Service,Open,2006,Surrey,7804-0136-00,,,Final AB,,,,,,,,20140206,20140206,,,49.130178,-122.807140
575,,1,2,Below Ground Municipal,1001816119,,1899103503,,,,In Service,Open,2015,Surrey,7812-0159-00,,,Final AB,,,,,,,,20160704,20160704,,,49.066106,-122.696817
576,,1,2,Below Ground Municipal,1001816127,,1899103533,,,,In Service,Open,2015,Surrey,7812-0159-00,,,Final AB,,,,,,,,20160704,20160704,,,49.066656,-122.696814
577,,1,2,Below Ground Municipal,1001816126,,1899203533,,,,In Service,Open,2015,Surrey,7812-0159-00,,,Final AB,,,,,,,,20160704,20160704,,,49.066653,-122.696786
578,,1,2,Below Ground Municipal,1001816124,,1899103545,,,,In Service,Open,2015,Surrey,7812-0159-00,,,Final AB,,,,,,,,20160704,20160704,,,49.066869,-122.696812
579,,1,2,Below Ground Municipal,1001727986,,1886203202,,,,In Service,Open,2014,Surrey,7812-0160-00,,,Final AB,,,,,,,,20141022,20141022,,,49.060669,-122.700393
580,,1,2,Below Ground Municipal,1001727987,,1886303202,,,,In Service,Open,2014,Surrey,7812-0160-00,,,Final AB,,,,,,,,20141022,20141022,,,49.060670,-122.700366
581,,1,2,Below Ground Municipal,1001816125,,1899203545,,,,In Service,Open,2015,Surrey,7812-0159-00,,,Final AB,,,,,,,,20160704,20160704,,,49.066869,-122.696785
582,,1,2,Below Ground Municipal,1001408173,,1421806822,,,,,,,Surrey,,,,,,,,,,,,20120416,,0301,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0301.pdf,49.126431,-122.828072
583,,1,0,Above Ground Municipal,1001408500,,1237707578,,,,,,,Surrey,,,,,,,,,,,,20120417,,0313,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0313.pdf,49.140183,-122.878790
584,,1,0,Above Ground Municipal,1000429480,337102,1358701799,,,,In Service,Open,1979,Surrey,9445,,,Final AB,,,,,,,,20060629,,0033,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0033.pdf,49.035564,-122.845738
585,,1,1,Above Ground Private,1001408116,,1293801596,,,,,,,Surrey,,,,,,,,,,,,20120413,,0035,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0035.pdf,49.031912,-122.863616
586,,1,0,Above Ground Municipal,1001408513,,1287507347,,,,,,,Surrey,,,,,,,,,,,,20120417,,0354,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0354.pdf,49.135986,-122.865069
587,,1,2,Below Ground Municipal,1001408118,,1291102295,,,,,,,Surrey,,,,,,,,,,,,20120413,,0037,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0037.pdf,49.044573,-122.864333
588,,1,0,Above Ground Municipal,1001408188,,1238206995,,,,,,,Surrey,,,,,,,,,,,,20120416,,0371,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0371.pdf,49.129635,-122.878685
589,,1,1,Above Ground Private,1001408184,,1208507136,,,,,,,Surrey,,,,,,,,,,,,20120416,,0376,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0376.pdf,49.132193,-122.886864
590,,1,0,Above Ground Municipal,1000429490,343211,1430601682,,,,In Service,Open,1980,Surrey,A440,,,Final AB,,,,,,,,20060629,,0038,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0038.pdf,49.033424,-122.825959
591,,1,1,Above Ground Private,1001408182,,1275807106,,,,,,,Surrey,,,,,,,,,,,,20120416,,0390,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0390.pdf,49.131631,-122.868298
592,,1,1,Above Ground Private,1001408175,,1335907132,,,,,,,Surrey,,,,,,,,,,,,20120416,,0392,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0392.pdf,49.132087,-122.851733
593,,1,1,Above Ground Private,1000429530,220573,1335907076,,,,,,1992,Private,7890-0097-00,,,Final AB,,,,,,,,20060629,20101026,0394,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0394.pdf,49.131061,-122.851744
594,,1,1,Above Ground Private,1000429528,220571,1333707101,,,,,,1987,Private,7881-330,,,Final AB,,,,,,,,20060629,20101026,0396,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0396.pdf,49.131509,-122.852344
595,,1,1,Above Ground Private,1000429527,220570,1328407133,,,,,,1990,Private,7888-0094,,,Final AB,,,,,,,,20060629,20101026,0399,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0399.pdf,49.132097,-122.853788
596,,1,0,Above Ground Municipal,1000429489,343210,1368201694,,,,In Service,Open,1988,Surrey,7887-0300,,,Final AB,,,,,,,,20060629,,0044,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0044.pdf,49.033656,-122.843142
597,,1,2,Below Ground Municipal,1001816532,,1897203570,,,,In Service,Open,2015,Surrey,7812-0159-00,,,Final AB,,,,,,,,20160706,20180208,,,49.067313,-122.697346
598,,1,0,Above Ground Municipal,1001831898,,1369208094,,,,In Service,Open,2001,Surrey,7800-0054-00,8085 136A St,,Final AB,,,,,,,,20150722,20150722,,,49.149482,-122.842476
599,,1,1,Above Ground Private,1001819833,,1488611632,,,,In Service,Open,2015,Provincial,Gateway NB,,,Final AB,,,,,,,,20150424,20160502,,,49.213454,-122.809311
600,,1,3,Below Ground Private,1001885741,,1526402556,456,,,In Service,Open,1999,Private,7897-0113-00,,120m 2200 CMP,Final AB,,,,,,,,20160803,20160803,,,49.049189,-122.799541
601,,1,0,Above Ground Municipal,1001898457,,1482111568,,,,In Service,Open,2017,Surrey,4810-3130-00,East Bon Accord Creek,,Final AB,,,,,,,,20171012,20171012,,,49.212286,-122.811116
602,,1,2,Below Ground Municipal,1000813234,,1304306763,,,,In Service,Open,1983,Surrey,A-417,,,Final AB,,,,,,,,20061123,20061123,0297,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0297.pdf,49.125406,-122.860452
603,,1,2,Below Ground Municipal,1000429566,229311,1437406691,,,,,,,Surrey,D-1301,,,Final AB,,,,,,,,20060629,20061128,0303,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0303.pdf,49.124062,-122.823775
604,,1,2,Below Ground Municipal,1000429494,212297,1240007208,,,,,,1979,Surrey,7885-2760,,,Final AB,,,,,,,,20060629,20061115,0289,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0289.pdf,49.133478,-122.878182
605,,1,2,Below Ground Municipal,1000812802,,1243007162,,,,In Service,Open,2006,Surrey,7888-0169,,900 X 1800 BOX 34m LONG,Final AB,,,,,,,,20061115,20061115,,,49.132660,-122.877334
606,,1,2,Below Ground Municipal,1000813023,,1203206480,,,,In Service,Open,1991,Surrey,7890-0108,,1200 CONCRETE,Final AB,,,,,,,,20061116,20061116,,,49.120331,-122.888338
607,,1,0,Above Ground Municipal,1001408407,,1609109391,,,,,,,Surrey,,,,,,,,,,,,20120417,20140321,0616,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0616.pdf,49.172832,-122.776193
608,,1,2,Below Ground Municipal,1000822996,,1287707029,,,,In Service,Open,1988,Surrey,7887-3860,,,Final AB,,,,,,,,20070423,20070423,0291,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0291.pdf,49.130242,-122.865023
609,,1,0,Above Ground Municipal,1000839595,,1932606548,,3474.62,,In Service,Open,2007,Surrey,7804-0086-01,,,Final AB,20080506,,,,,,,20071218,20071218,,,49.121177,-122.687244
610,,1,0,Above Ground Municipal,1000429398,123520,1573009539,,,,In Service,Open,1986,Surrey,7883-1740-00,,,Final AB,,,,,,Sod,,20060629,20140425,0606,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0606.pdf,49.175532,-122.786166
611,,1,0,Above Ground Municipal,1000429354,108648,1429708850,,,,In Service,Open,1988,Surrey,7886-0225-00,,,Final AB,,,,,,,,20060629,20140514,0653,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0653.pdf,49.163137,-122.825762
612,,1,2,Below Ground Municipal,1001748717,,1429109089,,,,In Service,Open,1991,Surrey,7888-0311-00,,750 RCP,Final AB,,,,,,,,20140514,20140514,,,49.167466,-122.825914
613,,1,2,Below Ground Municipal,1001748718,,1422409088,,,,In Service,Open,1991,Surrey,7888-0311-00,,900 RCP,Final AB,,,,,,,,20140514,20140514,,,49.167451,-122.827758
614,,1,2,Below Ground Municipal,1000827893,,1389102851,,,,In Service,Open,1997,Surrey,7894-0338-00,,2400 X 1200 BOX CULVERT,Final AB,,,,,,,,20070627,20070627,,,49.054592,-122.837308
615,,1,2,Below Ground Municipal,1000841255,,1927706742,,,,In Service,Open,2007,Surrey,7806-0116-00,,1.2m X 2.4m BOX,Final AB,,,,,,,,20080116,20080116,,,49.124704,-122.688573
616,,1,0,Above Ground Municipal,1000429438,370777,1517309794,,,,In Service,Open,1987,Surrey,7883-127,,,Final AB,,,,,,,,20060227,20081024,0627,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0627.pdf,49.180169,-122.801512
617,,1,2,Below Ground Municipal,1001748720,,1420409100,,,,In Service,Open,1991,Surrey,7888-0311-00,,900 RCP,Final AB,,,,,,,,20140514,20140514,,,49.167666,-122.828305
618,,1,2,Below Ground Municipal,1000840309,,1634300904,,,,In Service,Open,2007,Surrey,7806-0312-00,,,Final AB,,,,,,,,20071221,20071221,,,49.019238,-122.769975
619,,1,2,Below Ground Municipal,1001737203,,1675608415,,,,In Service,Open,2000,Surrey,7895-0249-00,,,Final AB,,,,,,,,20140325,20140325,,,49.155145,-122.757932
620,,1,3,Below Ground Private,1001732504,,1252409444,,,,In Service,Open,2013,Surrey,7807-0382-00,,,Final AB,,,,,,,,20140304,,,,49.173944,-122.874643
621,,1,3,Below Ground Private,1001732505,,1253909443,,,,In Service,Open,2013,Surrey,7807-0382-00,,,Final AB,,,,,,,,20140304,,,,49.173920,-122.874241
622,,1,3,Below Ground Private,1001732506,,1255309438,,,,In Service,Open,2013,Surrey,7807-0382-00,,,Final AB,,,,,,,,20140304,,,,49.173834,-122.873859
623,,1,3,Below Ground Private,1001732507,,1255209435,,,,In Service,Open,2013,Surrey,7807-0382-00,,,Final AB,,,,,,,,20140304,,,,49.173782,-122.873862
624,,1,0,Above Ground Municipal,1001408141,,1446106389,,,,In Service,Open,2006,Surrey,,Sullivan Heights Park,,Final AB,,,,,,,,20120416,20140306,no_id1p73,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/no_id1p73.pdf,49.118601,-122.821385
625,,1,2,Below Ground Municipal,1001735880,,1608009609,,,,In Service,Open,1989,Surrey,7887-0408-00,,,Final AB,,,,,,,,20140319,20140319,,,49.176786,-122.776483
626,,1,2,Below Ground Municipal,1001735891,,1639209189,,,,In Service,Open,2005,Surrey,7803-0072-00,,,Final AB,,,,,,,,20140319,20140319,,,49.169169,-122.767906
627,,1,2,Below Ground Municipal,1001408411,,1620609611,,,,In Service,Open,1989,Surrey,7888-0069-00,,,Final AB,,,,,,,,20120417,20140320,0617,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0617.pdf,49.176818,-122.773026
628,,1,2,Below Ground Municipal,1001736149,,1629009510,,,,In Service,Open,1999,Surrey,7897-0287-00,,,Final AB,,,,,,,,20140320,20140320,,,49.174977,-122.770706
629,,1,0,Above Ground Municipal,1000429410,131054,1611009541,,,,In Service,Open,1991,Surrey,7887-0501-00,,,Final AB,,,,,,,,20060629,20140321,0615,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0615.pdf,49.175550,-122.775655
630,,1,0,Above Ground Municipal,1001408406,,1607809542,,,,In Service,Open,1988,Surrey,7887-0431-00,,,Final AB,,,,,,,,20120417,20140321,0614,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0614.pdf,49.175580,-122.776544
631,,1,0,Above Ground Municipal,1000429411,,,,,,In Service,Open,1990,Surrey,7888-0070-00,,,Final AB,,,,,,,,20060222,20140321,0906,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0906.pdf,49.175555,-122.774844
632,,1,2,Below Ground Municipal,1001408377,,1605409027,,,,In Service,Open,1990,Surrey,7888-0342-00,,750 Pipe,Final AB,,,,,,,,20120417,20140321,1066,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/1066.pdf,49.166254,-122.777257
633,,1,2,Below Ground Municipal,1001736559,1001735880,1608009610,,,,In Service,Open,1989,Surrey,7887-0408-00,,,Final AB,,,,,,,,20140321,20140321,,,49.176797,-122.776483
634,,1,0,Above Ground Municipal,1001408473,,1638608798,,,,In Service,Open,1990,Surrey,7888-0220-00,,,Final AB,,,,,,,,20120417,20140325,0620,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0620.pdf,49.162088,-122.768122
635,,1,0,Above Ground Municipal,1000429413,164547,1524508451,,,,In Service,Open,1982,Surrey,A-467,,,Final AB,,,,,,,,20060629,20140402,0594,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0594.pdf,49.155865,-122.799615
636,,1,0,Above Ground Municipal,1001214497,,1456906371,,,,In Service,Open,2008,Surrey,4804-6030-00,W of 146 St & S of 64 Ave,,Final AB,,,,,,,No,20110929,20140407,no_id3p63,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/no_id3p63.pdf,49.118257,-122.818423
637,,1,0,Above Ground Municipal,1000429561,229306,1420307013,,,,,,1990,Surrey,7887-5970,,,Final AB,,,,,,,,20060629,,0449,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0449.pdf,49.129890,-122.828461
638,,1,0,Above Ground Municipal,1001408172,,1433306826,,,,,,,Surrey,,,,,,,,,,,,20120416,,0450,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0450.pdf,49.126506,-122.824901
639,,1,1,Above Ground Private,1001408169,,1394607026,,,,,,,Surrey,,,,,,,,,,,,20120416,,0454,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0454.pdf,49.130134,-122.835548
640,,1,1,Above Ground Private,1001408161,,1384907190,,,,,,,Surrey,,,,,,,,,,,,20120416,,0457,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0457.pdf,49.133112,-122.838213
641,,1,0,Above Ground Municipal,1001408102,,1584102170,,,,,,,Surrey,,,,,,,,,,,,20120413,,0049,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0049.pdf,49.042188,-122.783677
642,,1,2,Below Ground Municipal,1000429570,229315,1403206612,,,,,,1988,Surrey,7886-2250,,,Final AB,,,,,,,,20060629,,0499,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0499.pdf,49.122648,-122.833215
643,,1,1,Above Ground Private,1001408108,,1518701978,,,,,,,Surrey,,,,,,,,,,,,20120413,,0005,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0005.pdf,49.038742,-122.801700
644,,1,0,Above Ground Municipal,1001408103,,1522401785,,,,,,,Surrey,,,,,,,,,,,,20120413,,0052,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0052.pdf,49.035242,-122.800682
645,,1,1,Above Ground Private,1001408150,,1198906317,,,,,,,Surrey,,,,,,,,,,,,20120416,,0528,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0528.pdf,49.117372,-122.889540
646,,1,1,Above Ground Private,1000429338,355527,1534001604,,,,In Service,Open,1990,Private,7885-5220,,,Final AB,,,,,,,,20060629,20101026,0054,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0054.pdf,49.031959,-122.797505
647,,1,4,Unknown,1000429391,,1349506034,,,,,,,Surrey,,,,Final AB,,,,,,,,20060629,20060802,0547,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0547.pdf,49.112210,-122.848042
648,,1,1,Above Ground Private,1001408121,,1535902543,,,,,,,Surrey,,,,,,,,,,,,20120413,,0057,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0057.pdf,49.048953,-122.796926
649,,1,0,Above Ground Municipal,1000429579,142923,1345408514,,,,In Service,Open,1990,Surrey,7888-0094-00,,,Final AB,,,,,,,,20060629,20140717,0664,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0664.pdf,49.157088,-122.849032
650,,1,1,Above Ground Private,1001408124,,1543502510,,,,,,,Surrey,,,,,,,,,,,,20120413,,0059,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0059.pdf,49.048346,-122.794824
651,,1,0,Above Ground Municipal,1000429412,164546,1530408477,,,,In Service,Open,1997,Surrey,1796-013,,,Final AB,,,,,,,,20060629,,0595,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0595.pdf,49.156335,-122.798002
652,,1,0,Above Ground Municipal,1001926477,,1376706927,,,,In Service,Open,2016,Surrey,4811-6010-00,Newton Town Centre Detention Pond,,Initial AB,,,,,,,,20170411,20170411,,,49.128365,-122.840477
653,,1,0,Above Ground Municipal,1000840529,,1188610174,,,,In Service,Open,2004,Surrey,7801-0267-00,,,Final AB,,,,,,,,20080110,20080110,,,49.187174,-122.892229
654,,1,0,Above Ground Municipal,1000429399,123521,1576809539,,,,In Service,Open,1986,Surrey,7883-1740-00,,,Final AB,,,,,,Sod,,20060629,20140425,0605,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0605.pdf,49.175533,-122.785108
655,,1,2,Below Ground Municipal,1000429492,343213,1387101613,,,,In Service,Open,1988,Surrey,7886-3290,,,Final AB,,,,,,,,20060629,20081027,0045,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0045.pdf,49.032187,-122.837925
656,,0,0,Above Ground Municipal,1001593489,,1570809285,,,,History,Closed,,Surrey,,,,,,,,,,,,20130430,20140428,0888,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0888.pdf,49.170948,-122.786774
657,,1,0,Above Ground Municipal,1000429488,343209,1395301853,,,,In Service,Open,1986,Surrey,7885-2880,,,Final AB,,,,,,,,20060629,20081028,0040,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0040.pdf,49.036527,-122.835651
658,,1,2,Below Ground Municipal,1001121330,,1351908063,,,,In Service,Open,2006,Surrey,7804-0356-00,,,Final AB,,,,,,,,20090506,20090506,,,49.148921,-122.847250
659,,1,0,Above Ground Municipal,1001083727,,1952706860,,,,In Service,Open,2009,Surrey,7807-0056-00,,TURFSTONE SPILLWAY,Final AB,,,,,,,,20090304,20090304,,,49.126813,-122.681673
660,,1,2,Below Ground Municipal,1001084160,,1618903140,,377,,In Service,Open,2008,Surrey,7805-0250-00,,,Final AB,,,,,,,,20090310,20090310,,,49.059710,-122.774021
661,,1,2,Below Ground Municipal,1001084166,,1617703150,,,,In Service,Open,2008,Surrey,7805-0250-00,,,Final AB,,,,,,,,20090310,20090310,,,49.059891,-122.774348
662,,1,0,Above Ground Municipal,1001122271,,1593402739,,,,In Service,Open,2009,Surrey,7806-0250-00,,,Final AB,,,,,,,,20090522,20090522,,,49.052474,-122.781073
663,,1,0,Above Ground Municipal,1001204286,,1937206877,,,,In Service,Open,2010,Surrey,4805-6030-00,,NW Cor. of 68 Ave & 194A St,Final AB,,,,,,,,20110715,20110715,,,49.127130,-122.685935
664,,0,0,Above Ground Municipal,1000429497,212300,1248006932,,,,History,,1988,Surrey,7887-2570-00,,,Final AB,,,,,,,,20060629,20111025,0284,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0284.pdf,49.128498,-122.875984
665,,1,0,Above Ground Municipal,1000429401,123523,1534809538,,,,In Service,Open,1996,Surrey,A-158,,,Final AB,,,,,,,,20060629,20111116,0597,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0597.pdf,49.175541,-122.796695
666,,1,0,Above Ground Municipal,1000429405,123527,1542709538,,,,In Service,Open,1989,Surrey,A-158,,,Final AB,,,,,,,,20060629,20111116,0599,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0599.pdf,49.175537,-122.794507
667,,1,2,Below Ground Municipal,1001741503,,1529110467,,,,In Service,Open,1992,Surrey,7889-0425-00,,,Final AB,,,,,,,,20140415,20140415,,,49.192345,-122.798207
668,,1,2,Below Ground Municipal,1000429417,38672,1557110837,,,,In Service,Open,1990,Surrey,7887-0394-00,,1800 X 900,Final AB,,,,,,,,20060629,20140415,0683,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0683.pdf,49.199038,-122.790437
669,,1,0,Above Ground Municipal,1000429423,38673,1550110743,,,,In Service,Open,1988,Surrey,7883-0358-00,,,Final AB,,,,,,,,20060629,20140410,0645,http://cosmos.surrey.ca/geo_ref/images/drainage/detentionponds/datasheets/0645.pdf,49.197331,-122.792391
