,NODE_TYPE,NODE_TYPE2,FACILITYID,LEGACYID,NODE_NO,NODE_SIZE,MATERIAL,INVERT,RIM_ELEVATION,I_I_SOURCE,I_I_QUANTITY,STATUS,PROJECT_NO,YR,OWNER,LOCATION,COMMENTS,GIS_ENTRY_STAGE,WARRANTYDATE,CONDITION,CONDITIONDATE,INSTALL_DATE,YTD_COST,LIFECYCLE_COST,CRE_DATE,MOD_DATE,ENABLED,ANCILLARYROLE,Latitude,Longitude
353,2,Riser Pocket,1000074948,27433,1207010657,150,PVC Plastic,0.48,,,,In Service,4516,1978,Surrey,,LINE BSW-G,,,,,,,,20051027,,1,0,49.195983,-122.887151
354,2,Riser Pocket,1000074949,27434,1207010656,150,PVC Plastic,0.48,,,,In Service,4516,1978,Surrey,,LINE BSW-E,,,,,,,,20051027,,1,0,49.195983,-122.887151
355,2,Riser Pocket,1000074950,27435,1207110641,100,PVC Plastic,0.53,,,,In Service,4516,1978,Surrey,,LINE BSW-E,,,,,,,,20051027,,1,0,49.195609,-122.887091
356,2,Riser Pocket,1000074951,27436,1206110628,100,PVC Plastic,0.66,,,,In Service,4516,1978,Surrey,,LINE BSW-E,,,,,,,,20051027,,1,0,49.195374,-122.887379
357,2,Riser Pocket,1000074952,27438,1204110603,100,PVC Plastic,0.66,,,,In Service,4516,1978,Surrey,,LINE BSW-E,,,,,,,,20051027,,1,0,49.194932,-122.887920
358,2,Riser Pocket,1000074953,27439,1202410582,75,PVC Plastic,0.76,,,,In Service,4516,1978,Surrey,,LINE BSW-E,,,,,,,,20051027,,1,0,49.194546,-122.888392
359,2,Riser Pocket,1000074954,27440,1208710660,100,PVC Plastic,0.77,,,,In Service,4516,1978,Surrey,,LINE BSW-E,,,,,,,,20051027,,1,0,49.195960,-122.886662
360,2,Riser Pocket,1000074955,27441,1208710661,150,PVC Plastic,0.72,,,,In Service,4516,1978,Surrey,,LINE BSW-I,,,,,,,,20051027,,1,0,49.195960,-122.886662
361,2,Riser Pocket,1000074956,27442,1210510683,150,PVC Plastic,0.72,,,,In Service,4516,1978,Surrey,,LINE BSW-I,,,,,,,,20051027,,1,0,49.196380,-122.886145
362,2,Riser Pocket,1000074957,27443,1210510684,100,PVC Plastic,0.77,,,,In Service,4516,1978,Surrey,,LINE BSW-E,,,,,,,,20051027,,1,0,49.196380,-122.886145
363,2,Riser Pocket,1000075130,28155,1268011391,63,PVC Plastic,0.76,,,,In Service,4515,1978,Surrey,,LINE BE-A,,,,,,,,20051124,,1,0,49.209165,-122.870240
364,2,Riser Pocket,1000075111,27782,1290111594,75,PVC Plastic,0.53,,,,Abandoned,4515,1978,Surrey,,LINE BE-I,,,,,,,,20051108,20081120,0,0,49.212841,-122.864135
365,2,Riser Pocket,1000075112,27784,1296711581,63,PVC Plastic,0.79,,,,In Service,4515,1978,Surrey,,LINE BE-I,,,,,,,,20051108,,1,0,49.212578,-122.862308
366,2,Riser Pocket,1000074785,27508,1210810468,100,PVC Plastic,3.47,,,,Abandoned,4516,1978,Surrey,,LINE BSW-F,,,,,,,,20051029,20081121,0,0,49.192484,-122.886070
367,2,Riser Pocket,1000074786,27509,1213610455,100,PVC Plastic,3.47,,,,Abandoned,4516,1978,Surrey,,LINE BSW-F,,,,,,,,20051029,20090113,0,0,49.192258,-122.885324
368,2,Riser Pocket,1000074787,27510,1199210495,150,PVC Plastic,0.73,,,,In Service,C-4122,1978,Surrey,,LINE BSW-G,,,,,,,,20051029,,1,0,49.192972,-122.889276
369,2,Riser Pocket,1000074789,27512,1199210497,150,PVC Plastic,0.73,,,,Abandoned,C-4122,1978,Surrey,,LINE BSW-F,,,,,,,,20051029,20081121,0,0,49.192970,-122.889272
370,2,Riser Pocket,1000074791,27514,1198310473,150,PVC Plastic,0.65,,,,Abandoned,C-4122,1978,Surrey,,LINE BSW-H,,,,,,,,20051029,20081121,0,0,49.192564,-122.889542
371,2,Riser Pocket,1000074792,27515,1198310474,150,PVC Plastic,0.65,,,,Abandoned,C-4122,1978,Surrey,,LINE BSW-F,,,,,,,,20051029,20081121,0,0,49.192562,-122.889535
372,2,Riser Pocket,1000074793,27516,1197010424,150,PVC Plastic,0.62,,,,Abandoned,C-4122,1978,Surrey,,LINE BSW-G,,,,,,,,20051029,20081121,0,0,49.191693,-122.889884
373,2,Riser Pocket,1000074794,27517,1197110424,150,PVC Plastic,0.62,,,,In Service,C-4122,1978,Surrey,,LINE BSW-H,,,,,,,,20051029,,1,0,49.191692,-122.889880
374,2,Riser Pocket,1000074795,27518,1211910663,150,PVC Plastic,0.54,,,,In Service,C-4122,1989,Surrey,,LINE BSW-K,,,,,,,,20051029,,1,0,49.196014,-122.885766
375,2,Riser Pocket,1000074796,27519,1211910664,150,PVC Plastic,0.54,,,,In Service,C-4122,1989,Surrey,,LINE BSW-J,,,,,,,,20051029,,1,0,49.196013,-122.885763
376,2,Riser Pocket,1000074797,27520,1211910665,150,PVC Plastic,0.54,,,,In Service,C-4122,1989,Surrey,,LINE BSW-F,,,,,,,,20051029,,1,0,49.196013,-122.885763
377,2,Riser Pocket,1000074798,27521,1212810675,150,PVC Plastic,0.39,,,,In Service,C-4122,1989,Surrey,,LINE BSW-K,,,,,,,,20051030,,1,0,49.196230,-122.885512
378,3,Valve Chamber,1001795900,,1272311300,1500,Concrete,,,,,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,20141104,20141104,1,0,49.207534,-122.869077
379,3,Valve Chamber,1001883375,,1416407964,,Concrete,,,,,In Service,4704-6090-00,2015,Surrey,,,Initial AB,,,,,,,20160714,20160714,1,0,49.147108,-122.829486
380,3,Valve Chamber,1001884224,,1429007879,1500,Concrete,16.36,17.8,,,In Service,4713-4060-00,2016,Surrey,,,Initial AB,,,,,,,20170504,20170504,1,0,49.145558,-122.826013
381,2,Riser Pocket,1000074754,27836,1230511287,75,PVC Plastic,0.54,,,,In Service,4515,1977,Surrey,,LINE BW-E,,,,,,,,20051114,,1,0,49.207292,-122.880613
382,2,Riser Pocket,1000074755,27838,1233511287,75,PVC Plastic,0.55,,,,In Service,4515,1977,Surrey,,LINE BW-E,,,,,,,,20051114,,1,0,49.207294,-122.879766
383,2,Riser Pocket,1000074756,27839,1236511287,100,PVC Plastic,0.62,,,,In Service,4515,1977,Surrey,,LINE BW-E,,,,,,,,20051114,,1,0,49.207297,-122.878961
384,2,Riser Pocket,1000074759,27626,1214610360,100,PVC Plastic,1.3,,,,In Service,4516,1978,Surrey,,LINE BSW-H,,,,,,,,20051102,,1,0,49.190536,-122.885048
385,2,Riser Pocket,1000074760,27628,1207510360,100,PVC Plastic,0.85,,,,In Service,4516,1978,Surrey,,LINE BSW-H,,,,,,,,20051102,,1,0,49.190526,-122.886985
386,2,Riser Pocket,1000074761,27630,1202510359,100,PVC Plastic,0.4,,,,In Service,4516,1978,Surrey,,LINE BSW-H,,,,,,,,20051102,,1,0,49.190521,-122.888376
387,2,Riser Pocket,1000074762,27631,1200910359,100,PVC Plastic,0.51,,,,In Service,4516,1978,Surrey,,LINE BSW-H,,,,,,,,20051102,,1,0,49.190520,-122.888822
388,2,Riser Pocket,1000074763,27632,1199510359,100,PVC Plastic,0.64,,,,In Service,4516,1978,Surrey,,LINE BSW-H,,,,,,,,20051102,,1,0,49.190518,-122.889206
389,2,Riser Pocket,1000074829,27583,1228210870,100,PVC Plastic,0.27,,,,In Service,4516,1978,Surrey,,LINE BSW-J,,,,,,,,20051101,,1,0,49.199752,-122.881261
390,2,Riser Pocket,1000074830,27584,1230510851,75,PVC Plastic,0.27,,,,In Service,4516,1978,Surrey,,LINE BSW-J,,,,,,,,20051101,,1,0,49.199415,-122.880619
391,2,Riser Pocket,1000074831,27586,1234210822,75,PVC Plastic,0.42,,,,In Service,4516,1978,Surrey,,LINE BSW-J,,,,,,,,20051101,,1,0,49.198880,-122.879603
392,2,Riser Pocket,1000074832,27587,1229810904,150,PVC Plastic,0.06,,,,In Service,4516,1978,Surrey,,LINE BSW-K,,,,,,,,20051101,,1,0,49.200358,-122.880805
393,2,Riser Pocket,1000074833,27588,1229810903,100,PVC Plastic,0.11,,,,In Service,4516,1978,Surrey,,LINE BSW-J,,,,,,,,20051101,,1,0,49.200358,-122.880805
394,2,Riser Pocket,1000074834,27589,1230910896,100,PVC Plastic,0.39,,,,In Service,4516,1978,Surrey,,LINE BSW-J,,,,,,,,20051101,,1,0,49.200228,-122.880516
395,2,Riser Pocket,1000074835,27590,1232810881,100,PVC Plastic,0.39,,,,In Service,4516,1978,Surrey,,LINE BSW-J,,,,,,,,20051101,,1,0,49.199947,-122.879982
396,2,Riser Pocket,1000074836,27592,1237110855,75,PVC Plastic,1.03,,,,In Service,4516,1978,Surrey,,LINE BSW-J,,,,,,,,20051101,,1,0,49.199484,-122.878818
397,2,Riser Pocket,1000074837,27593,1237110898,75,PVC Plastic,1.09,,,,In Service,4516,1978,Surrey,,LINE BSW-J,,,,,,,,20051101,,1,0,49.200261,-122.878812
398,2,Riser Pocket,1000074838,27596,1233510950,150,PVC Plastic,0.29,,,,In Service,4516,1978,Surrey,,LINE BSW-K,,,,,,,,20051101,,1,0,49.201209,-122.879792
399,2,Riser Pocket,1000074839,27597,1233510951,75,PVC Plastic,0.34,,,,In Service,4516,1978,Surrey,,LINE BSW-J,,,,,,,,20051101,,1,0,49.201209,-122.879792
400,2,Riser Pocket,1000074842,27601,1237910986,75,PVC Plastic,1.02,,,,In Service,4516,2005,Surrey,,LINE BSW-K,,,,,,,,20051101,,1,0,49.201856,-122.878565
401,2,Riser Pocket,1000074843,27602,1241311025,150,PVC Plastic,0.57,,,,In Service,S-757,2005,Surrey,,LINE BSW-K,,,,,,,,20051101,,1,0,49.202549,-122.877626
402,2,Riser Pocket,1000074844,27603,1238211077,150,PVC Plastic,0.55,,,,In Service,S-677,1997,Surrey,,LINE BSW-K  SEE ALSO S-010-68,,,,,,,,20051101,,1,0,49.203488,-122.878502
403,2,Riser Pocket,1000075143,28170,1277111431,75,PVC Plastic,1.07,,,,In Service,4515,1978,Surrey,,LINE BE-D,,,,,,,,20051128,,1,0,49.209884,-122.867718
404,2,Riser Pocket,1000074799,27522,1212810676,150,PVC Plastic,0.39,,,,In Service,C-4122,1989,Surrey,,LINE BSW-J,,,,,,,,20051030,,1,0,49.196226,-122.885506
405,2,Riser Pocket,1000074800,27523,1212910675,150,PVC Plastic,0.39,,,,In Service,C-4122,1989,Surrey,,LINE BSW-F,,,,,,,,20051030,,1,0,49.196226,-122.885506
406,2,Riser Pocket,1000074801,27524,1214410694,150,PVC Plastic,0.24,,,,In Service,C-4122,1989,Surrey,,LINE BSW-K  SEE ALSO S-010-070,,,,,,,,20051030,,1,0,49.196581,-122.885090
407,2,Riser Pocket,1000074630,28129,1278711395,100,PVC Plastic,0.36,,,,In Service,4515,1978,Surrey,,,,,,,,,,20051124,,1,0,49.209223,-122.867279
408,2,Riser Pocket,1000074632,28131,1278811432,75,PVC Plastic,0.61,,,,In Service,4515,1978,Surrey,,LINE BE-B,,,,,,,,20051124,,1,0,49.209888,-122.867269
409,2,Riser Pocket,1000074633,28132,1278811432,150,PVC Plastic,0.38,,,,In Service,4515,1978,Surrey,,,,,,,,,,20051124,,1,0,49.209886,-122.867275
410,2,Riser Pocket,1000074634,28133,1278811442,150,PVC Plastic,0.51,,,,In Service,4515,1978,Surrey,,,,,,,,,,20051124,,1,0,49.210090,-122.867274
411,2,Riser Pocket,1000074635,28134,1278811443,75,PVC Plastic,0.51,,,,In Service,4515,1978,Surrey,,LINE BE-B,,,,,,,,20051124,,1,0,49.210093,-122.867267
412,0,Grit Chamber,1000071189,26891,1543506820,1200,Clay Tile,-0.96,1.84,,,In Service,4700-5000-00,2005,Surrey,,SUMP BOTTOM = -2.05,,,,,,,,20050610,,1,0,49.126342,-122.794499
413,2,Riser Pocket,1000075131,28156,1269611391,63,PVC Plastic,0.84,,,,In Service,4515,1978,Surrey,,LINE BE-A,,,,,,,,20051124,,1,0,49.209166,-122.869812
414,2,Riser Pocket,1000075132,28157,1272511391,75,PVC Plastic,0.88,,,,In Service,4515,1978,Surrey,,LINE BE-A,,,,,,,,20051125,,1,0,49.209168,-122.869006
415,2,Riser Pocket,1000075133,28158,1275611391,75,PVC Plastic,0.91,,,,In Service,4515,1978,Surrey,,LINE BE-A,,,,,,,,20051125,,1,0,49.209170,-122.868155
416,2,Riser Pocket,1000075134,28160,1277811394,100,PVC Plastic,0.67,,,,In Service,4515,1978,Surrey,,LINE BE-A,,,,,,,,20051125,,1,0,49.209215,-122.867547
417,2,Riser Pocket,1000075135,28161,1268811422,63,PVC Plastic,0.84,,,,In Service,4515,1978,Surrey,,LINE BE-D,,,,,,,,20051125,,1,0,49.209726,-122.870022
418,2,Riser Pocket,1000075136,28162,1271611422,75,PVC Plastic,0.84,,,,In Service,4515,1978,Surrey,,LINE BE-D,,,,,,,,20051125,,1,0,49.209728,-122.869238
419,2,Riser Pocket,1000075137,28163,1274711422,75,PVC Plastic,0.84,,,,In Service,4515,1978,Surrey,,LINE BE-D,,,,,,,,20051125,,1,0,49.209732,-122.868391
420,2,Riser Pocket,1000075138,28164,1277711422,75,PVC Plastic,0.84,,,,In Service,4515,1978,Surrey,,LINE BE-D,,,,,,,,20051125,,1,0,49.209734,-122.867564
421,2,Riser Pocket,1000075139,28166,1277811421,100,PVC Plastic,0.59,,,,In Service,4515,1978,Surrey,,LINE BE-A,,,,,,,,20051128,,1,0,49.209715,-122.867544
422,2,Riser Pocket,1000075140,28167,1268911430,63,PVC Plastic,0.9,,,,In Service,4515,1978,Surrey,,LINE BE-D,,,,,,,,20051128,,1,0,49.209878,-122.870008
423,2,Riser Pocket,1000075141,28168,1271611430,63,PVC Plastic,0.96,,,,In Service,4515,1978,Surrey,,LINE BE-D,,,,,,,,20051128,,1,0,49.209880,-122.869244
424,2,Riser Pocket,1000075142,28169,1274511430,75,PVC Plastic,1.01,,,,In Service,4515,1978,Surrey,,LINE BE-D,,,,,,,,20051128,,1,0,49.209882,-122.868439
425,2,Riser Pocket,1000074815,27545,1232310769,100,PVC Plastic,0.29,,,,In Service,4516,1978,Surrey,,LINE BSW-J,,,,,,,,20051030,,1,0,49.197926,-122.880124
426,2,Riser Pocket,1000074816,27546,1235310751,100,PVC Plastic,0.66,,,,In Service,4516,1978,Surrey,,LINE BSW-J,,,,,,,,20051030,,1,0,49.197592,-122.879319
427,2,Riser Pocket,1000074575,28062,1266211304,75,PVC Plastic,0.81,,,,Abandoned,4515,1977,Surrey,,LINE BW-G,,,,,,,,20051122,20141103,0,0,49.207601,-122.870734
428,2,Riser Pocket,1000074576,28063,1266411304,75,PVC Plastic,1.06,,,,Abandoned,4515,1977,Surrey,,LINE BW-G,,,,,,,,20051122,20141103,0,0,49.207588,-122.870688
429,2,Riser Pocket,1000074577,28064,1267711304,75,PVC Plastic,1.23,,,,Abandoned,4515,1977,Surrey,,LINE BW-G,,,,,,,,20051122,20141103,0,0,49.207589,-122.870344
430,2,Riser Pocket,1000074578,28066,1270611304,75,PVC Plastic,1.22,,,,Abandoned,4515,1978,Surrey,,LINE BW-G,,,,,,,,20051122,20141103,0,0,49.207591,-122.869539
431,2,Riser Pocket,1000074579,28067,1273611304,75,PVC Plastic,1.29,,,,Abandoned,4515,1978,Surrey,,LINE BW-G,,,,,,,,20051122,20141103,0,0,49.207593,-122.868692
432,2,Riser Pocket,1000074580,28068,1276711304,63,PVC Plastic,1.25,,,,Abandoned,4515,1978,Surrey,,LINE BW-G,,,,,,,,20051122,20141103,0,0,49.207595,-122.867845
433,2,Riser Pocket,1000074581,28069,1274411312,75,PVC Plastic,1.07,,,,Abandoned,4515,1978,Surrey,,LINE BW-G,,,,,,,,20051122,20141103,0,0,49.207744,-122.868490
434,2,Riser Pocket,1000074582,28070,1271311312,75,PVC Plastic,1.07,,,,Abandoned,4515,1978,Surrey,,LINE BW-G,,,,,,,,20051122,20141103,0,0,49.207742,-122.869338
435,2,Riser Pocket,1000074583,28071,1268211312,75,PVC Plastic,0.99,,,,Abandoned,4515,1978,Surrey,,LINE BW-G,,,,,,,,20051122,20141103,0,0,49.207740,-122.870185
436,2,Riser Pocket,1000074568,28040,1266211273,75,PVC Plastic,0.7,,,,Abandoned,4515,1977,Surrey,,LINE BW-G,,,,,,,,20051121,20141103,0,0,49.207034,-122.870744
437,2,Riser Pocket,1000074569,28041,1268411264,75,PVC Plastic,0.91,,,,Abandoned,4515,1978,Surrey,,LINE BW-G,,,,,,,,20051121,20141103,0,0,49.206877,-122.870154
438,2,Riser Pocket,1000074570,28043,1271411264,100,PVC Plastic,0.72,,,,Abandoned,7893-0058-00,1996,Surrey,,LINE BW-G,,,,,,,,20051121,20141103,0,0,49.206879,-122.869301
439,2,Riser Pocket,1000074571,28045,1275211273,63,PVC Plastic,1.3,,,,Abandoned,4515,1978,Surrey,,LINE BW-G,,,,,,,,20051121,20141103,0,0,49.207032,-122.868275
440,2,Riser Pocket,1000074572,28046,1272411273,63,PVC Plastic,1.1,,,,Abandoned,4515,1978,Surrey,,LINE BW-G,,,,,,,,20051121,20141103,0,0,49.207030,-122.869038
441,2,Riser Pocket,1000074573,28047,1269811273,75,PVC Plastic,1.17,,,,Abandoned,4515,1978,Surrey,,LINE BW-G,,,,,,,,20051121,20141103,0,0,49.207029,-122.869759
442,2,Riser Pocket,1000074574,28048,1266911273,75,PVC Plastic,0.99,,,,Abandoned,4515,1978,Surrey,,LINE BW-G,,,,,,,,20051121,20141103,0,0,49.207027,-122.870565
443,2,Riser Pocket,1000074716,27952,1243611433,150,PVC Plastic,0.37,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051116,20160913,0,0,49.209938,-122.876988
444,2,Riser Pocket,1000074711,27947,1238711433,150,PVC Plastic,0.53,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051116,20160913,0,0,49.209939,-122.878350
445,2,Riser Pocket,1000074724,27964,1252311433,150,PVC Plastic,0.36,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051117,20160913,0,0,49.209935,-122.874585
446,2,Riser Pocket,1000074674,27888,1232311433,100,PVC Plastic,0.69,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051115,20160913,0,0,49.209941,-122.880102
447,2,Riser Pocket,1000074720,27956,1246411434,150,PVC Plastic,0.41,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051116,20160913,0,0,49.209937,-122.876204
448,2,Riser Pocket,1000074663,27876,1236711424,100,PVC Plastic,0.65,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051115,20160913,0,0,49.209778,-122.878902
449,2,Riser Pocket,1000074675,27889,1235411433,100,PVC Plastic,0.61,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051115,20160913,0,0,49.209944,-122.879255
450,2,Riser Pocket,1000074712,27948,1238311433,100,PVC Plastic,0.15,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051116,20160913,0,0,49.209939,-122.878444
451,2,Riser Pocket,1000074661,27870,1230511424,100,PVC Plastic,0.43,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051114,20160913,0,0,49.209772,-122.880605
452,2,Riser Pocket,1000074717,27953,1245911433,150,PVC Plastic,0.09,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051116,20160913,0,0,49.209937,-122.876344
453,2,Riser Pocket,1000075144,28172,1277811453,75,PVC Plastic,0.81,,,,In Service,4515,1978,Surrey,,LINE BE-D,,,,,,,,20051128,,1,0,49.210280,-122.867548
454,2,Riser Pocket,1000075033,27718,1285811580,75,PVC Plastic,0.39,,,,In Service,4515,1978,Surrey,,LINE BE-I,,,,,,,,20051105,,1,0,49.212582,-122.865312
455,2,Riser Pocket,1000075034,27720,1287411594,75,PVC Plastic,0.73,,,,Abandoned,4515,1978,Surrey,,LINE BE-I,,,,,,,,20051105,20081120,0,0,49.212842,-122.864888
456,2,Riser Pocket,1000075035,27722,1284511594,75,PVC Plastic,0.69,,,,Abandoned,4515,1978,Surrey,,LINE BE-I,,,,,,,,20051105,20081120,0,0,49.212843,-122.865672
457,2,Riser Pocket,1000075036,27723,1281711594,75,PVC Plastic,0.46,,,,Abandoned,4515,1978,Surrey,,LINE BE-I,,,,,,,,20051105,20081120,0,0,49.212844,-122.866447
458,2,Riser Pocket,1000075039,22605,1284811259,200,PVC Plastic,1.68,1.98,,,In Service,1794-308,2000,Surrey,,,,,,,,,,20051102,,1,0,49.206781,-122.865615
459,2,Riser Pocket,1000075040,22606,1286811263,200,PVC Plastic,1.86,2.16,,,In Service,1794-308,2000,Surrey,,,,,,,,,,20051102,,1,0,49.206841,-122.865068
460,2,Riser Pocket,1000075041,22616,1288111337,200,PVC Plastic,1.37,1.7,,,In Service,1794-308,2000,Surrey,,,,,,,,,,20051102,,1,0,49.208194,-122.864707
461,2,Riser Pocket,1000075042,22618,1288111361,200,PVC Plastic,1.48,1.94,,,In Service,1794-308,2000,Surrey,,,,,,,,,,20051102,,1,0,49.208617,-122.864704
462,2,Riser Pocket,1000074602,28094,1253311522,100,PVC Plastic,0.36,,,,In Service,4515,1977,Surrey,,LINE BW-B,,,,,,,,20051122,,1,0,49.211541,-122.874292
463,2,Riser Pocket,1000074603,28095,1253311534,75,PVC Plastic,0.1,,,,In Service,4515,1977,Surrey,,LINE BW-B,,,,,,,,20051122,,1,0,49.211759,-122.874291
464,2,Riser Pocket,1000074604,28096,1253311549,75,PVC Plastic,0.38,,,,In Service,4515,1977,Surrey,,LINE BW-B,,,,,,,,20051123,,1,0,49.212041,-122.874290
465,2,Riser Pocket,1000074605,28097,1253311571,75,PVC Plastic,0.32,,,,In Service,4515,1977,Surrey,,LINE BW-B,,,,,,,,20051123,,1,0,49.212432,-122.874289
466,2,Riser Pocket,1000074707,27943,1248011424,75,PVC Plastic,0.49,,,,Abandoned,4515,1977,Surrey,,LINE BW-D,,,,,,,,20051116,20120419,0,0,49.209773,-122.875779
467,2,Riser Pocket,1000074710,27946,1251011425,75,PVC Plastic,0.3,,,,Abandoned,4515,1977,Surrey,,LINE BW-D,,,,,,,,20051116,20120419,0,0,49.209772,-122.874932
468,2,Riser Pocket,1000074714,27950,1240511434,63,PVC Plastic,0.53,,,,Abandoned,4515,1977,Surrey,,LINE BW-D,,,,,,,,20051116,20120419,0,0,49.209943,-122.877850
469,2,Riser Pocket,1000074702,27938,1238811425,63,PVC Plastic,0.69,,,,Abandoned,4515,1977,Surrey,,LINE BW-D,,,,,,,,20051116,20120419,0,0,49.209776,-122.878300
470,2,Riser Pocket,1000074703,27939,1241911424,63,PVC Plastic,0.45,,,,Abandoned,4515,1977,Surrey,,LINE BW-D,,,,,,,,20051116,20120419,0,0,49.209775,-122.877453
471,2,Riser Pocket,1000074706,27942,1245011425,75,PVC Plastic,0.46,,,,Abandoned,4515,1977,Surrey,,LINE BW-D,,,,,,,,20051116,20120419,0,0,49.209774,-122.876606
472,2,Riser Pocket,1000074715,27951,1243511433,75,PVC Plastic,0.37,,,,Abandoned,4515,1977,Surrey,,LINE BW-D,,,,,,,,20051116,20120419,0,0,49.209942,-122.877003
473,2,Riser Pocket,1000074718,27954,1245911434,75,PVC Plastic,0.09,,,,Abandoned,4515,1977,Surrey,,LINE BW-D,,,,,,,,20051116,20120419,0,0,49.209941,-122.876359
474,2,Riser Pocket,1000074719,27955,1246411433,75,PVC Plastic,0.41,,,,Abandoned,4515,1977,Surrey,,LINE BW-D,,,,,,,,20051116,20120419,0,0,49.209941,-122.876219
475,2,Riser Pocket,1000074722,27958,1249111433,75,PVC Plastic,0.43,,,,Abandoned,4515,1977,Surrey,,LINE BW-D,,,,,,,,20051116,20120419,0,0,49.209940,-122.875451
476,2,Riser Pocket,1000074619,28116,1255711620,75,PVC Plastic,0.61,,,,Abandoned,4515,1977,Surrey,,LINE BW-B,,,,,,,,20051123,20081120,0,0,49.213324,-122.873646
477,2,Riser Pocket,1000074620,28118,1258511622,75,PVC Plastic,0.61,,,,Abandoned,4515,1977,Surrey,,LINE BW-B,,,,,,,,20051123,20081120,0,0,49.213361,-122.872871
478,2,Riser Pocket,1000074621,28119,1261511623,75,PVC Plastic,0.61,,,,Abandoned,4515,1977,Surrey,,LINE BW-B,,,,,,,,20051123,20081121,0,0,49.213364,-122.872045
479,2,Riser Pocket,1000074819,27551,1243810734,100,PVC Plastic,2.15,,,,In Service,4516,1978,Surrey,,LINE BSW-J,,,,,,,,20051030,,1,0,49.197294,-122.876956
480,2,Riser Pocket,1000075010,27666,1279511470,100,PVC Plastic,0.61,,,,In Service,4515,1978,Surrey,,LINE BE-B,,,,,,,,20051103,,1,0,49.210598,-122.867058
481,2,Riser Pocket,1000075011,27667,1279511471,150,PVC Plastic,0.61,,,,In Service,4515,1978,Surrey,,LINE BE-D,,,,,,,,20051103,,1,0,49.210593,-122.867058
482,2,Riser Pocket,1000075012,27668,1278811431,75,PVC Plastic,0.85,,,,In Service,4515,1978,Surrey,,LINE BE-B,,,,,,,,20051103,,1,0,49.209885,-122.867263
483,2,Riser Pocket,1000075013,27670,1278911470,150,PVC Plastic,0.3,,,,In Service,4515,1978,Surrey,,LINE BE-D,,,,,,,,20051103,,1,0,49.210594,-122.867244
484,2,Riser Pocket,1000075014,27671,1278911471,100,PVC Plastic,0.3,,,,In Service,4515,1978,Surrey,,LINE BE-B,,,,,,,,20051103,,1,0,49.210598,-122.867244
485,2,Riser Pocket,1000075015,27673,1279611501,63,PVC Plastic,0.91,,,,In Service,4515,1978,Surrey,,LINE BE-B,,,,,,,,20051103,,1,0,49.211159,-122.867025
486,2,Riser Pocket,1000075016,27674,1284211509,100,PVC Plastic,1.14,,,,In Service,4515,1978,Surrey,,,,,,,,,,20051103,,1,0,49.211309,-122.865774
487,2,Riser Pocket,1000075017,27675,1287911485,100,PVC Plastic,1.12,,,,In Service,7899-0159-00,2002,Surrey,,LINE BE-C,,,,,,,,20051103,,1,0,49.210871,-122.864749
488,2,Riser Pocket,1000075018,27676,1287911486,150,PVC Plastic,1.12,,,,In Service,4515,2002,Surrey,,LINE BE-F,,,,,,,,20051103,,1,0,49.210871,-122.864742
489,2,Riser Pocket,1000075019,27678,1278811541,150,PVC Plastic,0.27,,,,In Service,4515,1978,Surrey,,LINE BE-F,,,,,,,,20051103,,1,0,49.211873,-122.867265
490,2,Riser Pocket,1000074958,27446,1212310705,150,PVC Plastic,0.54,,,,In Service,4516,1978,Surrey,,LINE BSW-I,,,,,,,,20051027,,1,0,49.196771,-122.885668
491,2,Riser Pocket,1000074853,27283,1195810418,150,PVC Plastic,0.25,,,,Abandoned,C-4122,1989,Surrey,,LINE BSW-G,,,,,,,,20051024,,1,0,49.191584,-122.890216
492,2,Riser Pocket,1000074854,27284,1195810419,150,PVC Plastic,0.25,,,,In Service,C-4122,1989,Surrey,,LINE BSW-H,,,,,,,,20051024,,1,0,49.191584,-122.890216
493,2,Riser Pocket,1000074725,27966,1238311461,100,PVC Plastic,0.41,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051117,20160913,0,0,49.210453,-122.878451
494,2,Riser Pocket,1000074726,27968,1238311492,100,PVC Plastic,0.53,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051117,20160913,0,0,49.211007,-122.878443
495,2,Riser Pocket,1000074721,27957,1249211433,150,PVC Plastic,0.43,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051116,20160913,0,0,49.209936,-122.875436
496,2,Riser Pocket,1000074713,27949,1240511433,150,PVC Plastic,0.53,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051116,20160913,0,0,49.209939,-122.877835
